"horse_name","percentage"
"Sundridge","0.0048828125"
"Pasquil","0.0009765625"
"Black Queen","0.009765625"
"Pompey","0.001953125"
"Sun Briar","0.0009765625"
"Cleopatra","0.0009765625"
"Black Maria","0.001953125"
"Black Toney","0.005859375"
"Bird Loose","0.0009765625"
"Geisha","0.0419921875"
"Discovery","0.0224609375"
"Display","0.0107421875"
"Fair Play","0.0107421875"
"Hastings","0.001953125"
"Fairy Gold","0.001953125"
"Cicuta","0.001953125"
"Nassovian","0.0009765625"
"Hemlock","0.0009765625"
"Ariadne","0.0107421875"
"Light Brigade","0.001953125"
"Picton","0.0009765625"
"Bridge of Sighs","0.0009765625"
"Adrienne","0.001953125"
"His Majesty","0.0009765625"
"Adriana","0.0009765625"
"Miyako","0.0205078125"
"John P. Grier","0.009765625"
"Whisk Broom","0.0068359375"
"Broomstick","0.0068359375"
"Audience","0.0029296875"
"Wonder","0.001953125"
"Disguise","0.001953125"
"Curiosity","0.0009765625"
"La Chica","0.009765625"
"Sweep","0.0029296875"
"Ben Brush","0.001953125"
"Pink Domino","0.0009765625"
"La Grisette","0.001953125"
"Roi Herode","0.0048828125"
"Miss Fiora","0.0009765625"
"Case Ace","0.0166015625"
"Teddy","0.0234375"
"Ajax","0.0087890625"
"Flying Fox","0.0029296875"
"Orme","0.0009765625"
"Vampire","0.0009765625"
"Amie","0.0029296875"
"Clamart","0.0009765625"
"Alice","0.0009765625"
"Rondeau","0.0087890625"
"Bay Ronald","0.0078125"
"Hampton","0.001953125"
"Black Duchess","0.001953125"
"Doremi","0.0029296875"
"Bend Or","0.0009765625"
"Lady Emily","0.0009765625"
"Sweetheart","0.0078125"
"Ultimus","0.0068359375"
"Commando","0.0029296875"
"Domino","0.001953125"
"Emma C.","0.0009765625"
"Running Stream","0.0029296875"
"Dancing Water","0.0009765625"
"Humanity","0.00390625"
"Voter","0.001953125"
"Friar's Balsam","0.0009765625"
"Mavourneen","0.0009765625"
"Red Cross","0.001953125"
"Macdonald","0.0009765625"
"Reine de Naples","0.0009765625"
"Lady Glory","0.015625"
"American Flag","0.0078125"
"Man o'War","0.0146484375"
"Mahubah","0.005859375"
"Merry Token","0.0009765625"
"Lady Comfey","0.0048828125"
"Le Samaritain","0.0009765625"
"Roxelane","0.0009765625"
"Snoot","0.001953125"
"Perigord","0.0009765625"
"N.R.A.","0.0009765625"
"Beloved","0.0078125"
"Elf","0.0009765625"
"Sir Dixon","0.0009765625"
"Sallie McClelland","0.0009765625"
"Bill and Coo","0.00390625"
"Helmet","0.001953125"
"St. Mildred","0.0009765625"
"Padula","0.0048828125"
"Laveno","0.0009765625"
"Padua","0.0009765625"
"Nasrullah","0.04296875"
"Nearco","0.1005859375"
"Pharos","0.0537109375"
"Scapa Flow","0.029296875"
"Anchora","0.009765625"
"Nogara","0.0537109375"
"Havresac","0.0244140625"
"Rabelais","0.0107421875"
"Hors Concours","0.0087890625"
"Catnip","0.0244140625"
"Spearmint","0.017578125"
"Sibola","0.0087890625"
"Mumtaz Begum","0.025390625"
"Blenheim","0.0380859375"
"Blandford","0.029296875"
"Swynford","0.0205078125"
"Blanche","0.0068359375"
"Malva","0.0146484375"
"Charles O'Malley","0.0029296875"
"Wild Arum","0.0029296875"
"Mumtaz Mahal","0.021484375"
"The Tetrarch","0.0107421875"
"Vahren","0.001953125"
"Lady Josephine","0.0087890625"
"Americus Girl","0.001953125"
"Segula","0.015625"
"Johnstown","0.0078125"
"Jamestown","0.00390625"
"St. James","0.001953125"
"Ambassador","0.0009765625"
"Bobolink","0.0009765625"
"Mlle. Dazie","0.001953125"
"Toggery","0.0009765625"
"La France","0.005859375"
"Sir Gallahad","0.0126953125"
"Plucky Liege","0.0166015625"
"Flambette","0.0029296875"
"Durbar","0.001953125"
"La Flambee","0.0009765625"
"Sekhmet","0.0078125"
"Sardanapale","0.005859375"
"Prestige","0.001953125"
"Le Pompon","0.0009765625"
"Orgueilleuse","0.0009765625"
"Gemma","0.001953125"
"Florizel","0.0009765625"
"Agnostic","0.0009765625"
"Prosopopee","0.00390625"
"Sans Souci","0.001953125"
"Le Roi Soleil","0.0009765625"
"Sanctimony","0.001953125"
"Peroraison","0.001953125"
"Tarporley","0.0009765625"
"Conclusion","0.0009765625"
"Count Fleet","0.0234375"
"Reigh Count","0.01171875"
"Sunreigh","0.005859375"
"Amphion","0.001953125"
"Sierra","0.0009765625"
"Sweet Briar","0.001953125"
"St. Frusquin","0.0068359375"
"Presentation","0.0009765625"
"Contessina","0.005859375"
"Count Schomberg","0.001953125"
"Aughrim","0.0009765625"
"Clonavarn","0.0009765625"
"Pitti","0.001953125"
"Florence","0.0009765625"
"Quickly","0.01171875"
"Haste","0.005859375"
"メントナン","0.001953125"
"Maintenon","0.0009765625"
"Martha Gorman","0.0009765625"
"Miss Malaprop","0.001953125"
"Meddler","0.0009765625"
"Correction","0.0009765625"
"Stephanie","0.005859375"
"Stefan the Great","0.00390625"
"Perfect Peach","0.0029296875"
"Malachite","0.001953125"
"Miss Hanover","0.0009765625"
"Miss Dogwood","0.015625"
"Bull Dog","0.0126953125"
"Carbine","0.0009765625"
"Maid of the Mint","0.0009765625"
"Concertina","0.005859375"
"St. Simon","0.005859375"
"Comic Song","0.0009765625"
"Myrtlewood","0.0078125"
"Blue Larkspur","0.0166015625"
"Black Servant","0.0068359375"
"Blossom Time","0.0068359375"
"North Star","0.0029296875"
"Vaila","0.0029296875"
"Frizeur","0.00390625"
"Sweeper","0.001953125"
"Ravello","0.0009765625"
"Frizette","0.001953125"
"Hamburg","0.0009765625"
"Ondulee","0.0009765625"
"Nearctic","0.10546875"
"Lady Angela","0.052734375"
"Hyperion","0.0810546875"
"Gainsborough","0.0576171875"
"Bayardo","0.0205078125"
"Rosedrop","0.01953125"
"Sister Sarah","0.0263671875"
"Abbots Trace","0.0146484375"
"Tracery","0.009765625"
"Abbots Anne","0.005859375"
"Sarita","0.0126953125"
"Molly Desmond","0.005859375"
"Natalma","0.10546875"
"Almahmoud","0.068359375"
"Mahmoud","0.04296875"
"Mah Mahal","0.0205078125"
"Arbitrator","0.0341796875"
"Peace Chance","0.0166015625"
"Chance Shot","0.0078125"
"Peace","0.0078125"
"Mother Goose","0.0166015625"
"Chicle","0.009765625"
"Flying Witch","0.0078125"
"Forli","0.015625"
"Aristophanes","0.0078125"
"Commotion","0.00390625"
"Mieuxce","0.005859375"
"Massine","0.0029296875"
"L'Olivete","0.0029296875"
"Riot","0.001953125"
"Colorado","0.001953125"
"Lady Juror","0.0146484375"
"Trevisa","0.0078125"
"Advocate","0.00390625"
"Fair Trial","0.0234375"
"Fairway","0.01953125"
"Guiding Star","0.001953125"
"Papyrus","0.0068359375"
"Ocean Light","0.0009765625"
"Veneta","0.00390625"
"Foxglove","0.001953125"
"Foxhunter","0.0029296875"
"Staylace","0.0009765625"
"Dogaresa","0.001953125"
"Your Majesty","0.0009765625"
"Casiopea","0.0009765625"
"Thong","0.015625"
"Nantallah","0.0078125"
"Shimmer","0.00390625"
"Flares","0.001953125"
"Gallant Fox","0.0009765625"
"Flambino","0.0009765625"
"Broad Ripple","0.001953125"
"Stimulus","0.001953125"
"Hocus Pocus","0.0009765625"
"Rough Shod","0.0078125"
"Gold Bridge","0.0078125"
"Golden Boss","0.00390625"
"The Boss","0.0009765625"
"Golden Hen","0.0009765625"
"Flying Diadem","0.00390625"
"Diadumenos","0.0009765625"
"Flying Bridge","0.0009765625"
"Dalmary","0.00390625"
"Simon's Shoes","0.001953125"
"Simon Square","0.0009765625"
"Goody Two-Shoes","0.0009765625"
"Graustark","0.015625"
"Ribot","0.0078125"
"Tenerani","0.00390625"
"Bellini","0.001953125"
"Cavaliere d'Arpino","0.0009765625"
"Bella Minna","0.0009765625"
"Tofanella","0.001953125"
"Apelle","0.0029296875"
"Try Try Again","0.0009765625"
"Romanella","0.00390625"
"El Greco","0.001953125"
"Gay Gamp","0.0009765625"
"Barbara Burrini","0.001953125"
"Bucolic","0.0009765625"
"Flower Bowl","0.0078125"
"Alibhai","0.0078125"
"Teresina","0.00390625"
"Blue Tit","0.001953125"
"Flower Bed","0.00390625"
"Beau Pere","0.001953125"
"Son-in-Law","0.0068359375"
"Cinna","0.001953125"
"Boudoir","0.001953125"
"Kampala","0.0009765625"
"Equal Venture","0.015625"
"Bold Venture","0.0078125"
"St. Germans","0.005859375"
"John o'Gaunt","0.0009765625"
"Canterbury Pilgrim","0.0048828125"
"Hamoaze","0.00390625"
"Torpoint","0.001953125"
"Maid of the Mist","0.001953125"
"Possible","0.00390625"
"Lida Flush","0.001953125"
"Royal Flush","0.0009765625"
"Lida H","0.0009765625"
"Igual","0.0078125"
"Equipoise","0.0068359375"
"Pennant","0.0029296875"
"Peter Pan","0.0009765625"
"Royal Rose","0.0009765625"
"Swinging","0.0029296875"
"Balancoire","0.0009765625"
"Incandescent","0.00390625"
"Lady Hamburg","0.001953125"
"Masda","0.001953125"
"Sanctus","0.015625"
"Fine Top","0.0078125"
"Fine Art","0.00390625"
"Artist's Proof","0.0029296875"
"Clear Evidence","0.0009765625"
"Finnoise","0.001953125"
"Finglas","0.001953125"
"Unfortunate","0.0009765625"
"Toupie","0.00390625"
"Vatellor","0.001953125"
"Vatout","0.005859375"
"Lady Elinor","0.0009765625"
"Tarentella","0.001953125"
"Andalusia","0.0009765625"
"Sanelta","0.0078125"
"Tourment","0.00390625"
"Tourbillon","0.0087890625"
"Ksar","0.005859375"
"Durban","0.00390625"
"Fragment","0.001953125"
"Shred","0.0009765625"
"Pearl Drop","0.0009765625"
"Satanella","0.00390625"
"Avella","0.001953125"
"Epinard","0.001953125"
"Noor Jahan","0.0009765625"
"Neriad","0.015625"
"Princequillo","0.021484375"
"Prince Rose","0.0224609375"
"Rose Prince","0.0107421875"
"Eglantine","0.0048828125"
"Indolence","0.0107421875"
"Gay Crusader","0.0068359375"
"Barrier","0.0048828125"
"Cosquilla","0.0107421875"
"Miss Matty","0.001953125"
"Quick Thought","0.0048828125"
"White Eagle","0.0029296875"
"Mindful","0.001953125"
"Sea Change","0.0078125"
"Now What","0.00390625"
"Chance Play","0.001953125"
"Quelle Chance","0.001953125"
"That's That","0.001953125"
"High Time","0.001953125"
"Rush Box","0.0009765625"
"Buckpasser","0.015625"
"Tom Fool","0.0078125"
"Menow","0.005859375"
"Pharamond","0.0126953125"
"Alcibiades","0.00390625"
"Supremus","0.0009765625"
"Regal Roman","0.0009765625"
"Gaga","0.00390625"
"Alpoise","0.001953125"
"Laughing Queen","0.0009765625"
"Busanda","0.0078125"
"War Admiral","0.005859375"
"Brushup","0.0029296875"
"Annette K.","0.0009765625"
"Businesslike","0.00390625"
"La Troienne","0.00390625"
"Helene de Troie","0.0009765625"
"Best in Show","0.015625"
"Traffic Judge","0.0078125"
"Traffic Court","0.00390625"
"Traffic","0.001953125"
"Traverse","0.0009765625"
"Stolen Hour","0.0078125"
"Mr. Busher","0.00390625"
"Baby League","0.001953125"
"Bubbling Over","0.0009765625"
"Late Date","0.00390625"
"Hourless","0.001953125"
"Negofol","0.0009765625"
"Herd Girl","0.001953125"
"Colin","0.001953125"
"Torpenhow","0.0009765625"
"Never Bend","0.015625"
"Lalun","0.0078125"
"Djeddah","0.00390625"
"Djebel","0.009765625"
"Loika","0.0048828125"
"Djezima","0.001953125"
"Asterus","0.001953125"
"Heldifann","0.0009765625"
"Be Faithful","0.00390625"
"Bimelech","0.001953125"
"Bloodroot","0.001953125"
"Knockaney Bridge","0.0009765625"
"Milan Mill","0.015625"
"Virginia Water","0.0078125"
"Red Ray","0.00390625"
"Infra Red","0.001953125"
"Ethnarch","0.00390625"
"Black Ray","0.00390625"
"Sayajirao","0.015625"
"Rosy Legend","0.0078125"
"Dark Legend","0.00390625"
"Dark Ronald","0.0029296875"
"Darkie","0.0009765625"
"Golden Legend","0.001953125"
"St. Lucre","0.001953125"
"Rosy Cheeks","0.00390625"
"St. Just","0.001953125"
"Justitia","0.0009765625"
"Purity","0.001953125"
"Gallinule","0.0009765625"
"Scollata","0.015625"
"Niccolo Dell'Arca","0.0078125"
"Coronach","0.00390625"
"Hurry On","0.009765625"
"Marcovil","0.00390625"
"Tout Suite","0.00390625"
"Wet Kiss","0.001953125"
"Tredennis","0.001953125"
"Soligena","0.0009765625"
"Cutaway","0.0078125"
"Schiaparelli","0.00390625"
"Schiavoni","0.001953125"
"Aileen","0.001953125"
"Nimbus","0.001953125"
"Yveline","0.0009765625"
"Hugh Lupus","0.015625"
"Bruleur","0.00390625"
"Kizil Kourgan","0.001953125"
"Banshee","0.0009765625"
"Gay Laura","0.0009765625"
"Coeur a Coeur","0.001953125"
"Ballantrae","0.0009765625"
"Sakountala","0.0078125"
"Goya","0.00390625"
"Zariba","0.001953125"
"Samos","0.00390625"
"Chouberski","0.0009765625"
"Basse Terre","0.0009765625"
"Samya","0.001953125"
"Sapience","0.0009765625"
"Bride Elect","0.015625"
"Big Game","0.0078125"
"Bahram","0.00390625"
"Friar's Daughter","0.001953125"
"Friar Marcus","0.0029296875"
"Garron Lass","0.0009765625"
"Myrobella","0.00390625"
"Tetratema","0.005859375"
"Scotch Gift","0.0009765625"
"Dolabella","0.001953125"
"Gondolette","0.005859375"
"Netherton Maid","0.0078125"
"Phase","0.00390625"
"Windsor Lad","0.001953125"
"Resplendent","0.0009765625"
"Lost Soul","0.001953125"
"Solario","0.0048828125"
"Orlass","0.0009765625"
"Galicia","0.00390625"
"Rosaline","0.00390625"
"Minoru","0.00390625"
"Thicket","0.0234375"
"Thorn Wood","0.01171875"
"Bois Roussel","0.0078125"
"Point Duty","0.005859375"
"Grand Parade","0.0029296875"
"Pinprick","0.0029296875"
"Chorus Beauty","0.015625"
"Chanteur","0.015625"
"Chateau Bouscaut","0.0078125"
"Kircubbin","0.00390625"
"Captivation","0.001953125"
"Avon Hack","0.001953125"
"Ramondie","0.00390625"
"Neil Gow","0.001953125"
"La Rille","0.001953125"
"La Diva","0.0078125"
"Blue Skies","0.00390625"
"Blue Pill","0.001953125"
"La Traviata","0.00390625"
"Alcantara","0.00390625"
"Tregaron","0.001953125"
"Neberna","0.0078125"
"Springtime","0.00390625"
"Angelina","0.0009765625"
"Fancy Free","0.001953125"
"Celiba","0.0009765625"
"Nijinsky","0.015625"
"Flaming Page","0.0078125"
"Bull Page","0.00390625"
"Bull Lea","0.005859375"
"Rose Leaves","0.0029296875"
"Our Page","0.001953125"
"Occult","0.0009765625"
"Flaring Top","0.00390625"
"Flaming Top","0.001953125"
"Omaha","0.0009765625"
"Firetop","0.0009765625"
"Green Valley","0.015625"
"Val de Loir","0.0078125"
"Vieux Manoir","0.00390625"
"Brantome","0.001953125"
"Vitamine","0.0009765625"
"Vieille Maison","0.001953125"
"Vieille Canaille","0.0009765625"
"Vali","0.00390625"
"Sunny Boy","0.001953125"
"Jock","0.0009765625"
"Fille de Soleil","0.0009765625"
"Her Slipper","0.001953125"
"Carpet Slipper","0.0009765625"
"Sly Pola","0.0078125"
"Spy Song","0.00390625"
"Balladier","0.001953125"
"Blue Warbler","0.0009765625"
"Mata Hari","0.001953125"
"Peter Hastings","0.0009765625"
"War Woman","0.0009765625"
"Ampola","0.00390625"
"Pavot","0.001953125"
"Coquelicot","0.0009765625"
"Blue Denim","0.001953125"
"Judy O'Grady","0.0009765625"
"Charlottesville","0.015625"
"Prince Chevalier","0.015625"
"Chevalerie","0.0078125"
"Abbot's Speed","0.00390625"
"Mary Gaunt","0.001953125"
"Kassala","0.00390625"
"Cylgad","0.001953125"
"Farizade","0.001953125"
"Noorani","0.0078125"
"Empire Glory","0.00390625"
"Singapore","0.001953125"
"Tetrabbazia","0.0009765625"
"Skyglory","0.001953125"
"Sky-rocket","0.0009765625"
"Simone","0.0009765625"
"Aimee","0.015625"
"Tudor Minstrel","0.0078125"
"Owen Tudor","0.00390625"
"Mary Tudor","0.001953125"
"Anna Bolena","0.0009765625"
"Sansonnet","0.00390625"
"Sansovino","0.001953125"
"Emali","0.0078125"
"Umidwar","0.00390625"
"Uganda","0.0029296875"
"Bridaine","0.0009765625"
"Hush","0.0009765625"
"Eclair","0.005859375"
"Karenza","0.0009765625"
"Black Jester","0.0009765625"
"Lady Brilliant","0.0009765625"
"Turn-to","0.01953125"
"Royal Charger","0.009765625"
"Sun Princess","0.0048828125"
"Sun Worship","0.001953125"
"Source Sucree","0.009765625"
"Admiral Drake","0.0048828125"
"Craig an Eran","0.0029296875"
"Sunstar","0.001953125"
"Lavendula","0.0048828125"
"Sweet Lavender","0.001953125"
"Marchetta","0.001953125"
"Nothirdchance","0.015625"
"Blue Swords","0.0078125"
"Flaming Swords","0.00390625"
"Exalted","0.001953125"
"Galla Colors","0.0078125"
"Rouge et Noir","0.00390625"
"Baton Rouge","0.001953125"
"Baton","0.0009765625"
"Cosmic Bomb","0.015625"
"Sainfoin","0.001953125"
"Cheery","0.0009765625"
"Banish Fear","0.0078125"
"Herodiade","0.00390625"
"Over There","0.001953125"
"Summer Girl","0.0009765625"
"Herodias","0.001953125"
"Honora","0.0009765625"
"Memories","0.0009765625"
"Fly by Night","0.0009765625"
"Promised Land","0.015625"
"Palestinian","0.0078125"
"Sun Again","0.00390625"
"Sun Teddy","0.001953125"
"Sunmelia","0.0009765625"
"Hug Again","0.001953125"
"Affection","0.0009765625"
"Dolly Whisk","0.00390625"
"Whiskaway","0.001953125"
"Inaugural","0.0009765625"
"Dolly Seth","0.001953125"
"Seth","0.0009765625"
"Royal Dolly","0.0009765625"
"Mahmoudess","0.0078125"
"Forever Yours","0.00390625"
"Toro","0.001953125"
"The Porter","0.0009765625"
"Brocatelle","0.0009765625"
"Winsome Way","0.001953125"
"Last Ray","0.0009765625"
"Pretty Ways","0.015625"
"Stymie","0.0078125"
"Equestrian","0.00390625"
"Frilette","0.001953125"
"Frillery","0.0009765625"
"Stop Watch","0.00390625"
"On Watch","0.001953125"
"Rubia Granda","0.0009765625"
"Sunset Gun","0.001953125"
"Eventide","0.0009765625"
"Pretty Jo","0.0078125"
"Ballot","0.0009765625"
"Colonial","0.0009765625"
"Fib","0.00390625"
"Westy Hogan","0.001953125"
"Dick Finnell","0.0009765625"
"Carrie Jones","0.0009765625"
"Hyperbole","0.001953125"
"Jack Atkin","0.0009765625"
"Land League","0.0009765625"
"Montparnasse","0.015625"
"Gulf Stream","0.0078125"
"Tide-way","0.00390625"
"Drift","0.001953125"
"Santa Cruz","0.0009765625"
"Mignon","0.009765625"
"Fox Cub","0.00390625"
"Foxlaw","0.0009765625"
"Trimestral","0.0009765625"
"Dorina","0.0029296875"
"La Farina","0.001953125"
"Dora Agnes","0.0009765625"
"Mi Condesa","0.00390625"
"Barranquero","0.001953125"
"Verdun","0.0009765625"
"Barandilla","0.0009765625"
"Pethy","0.001953125"
"Tiny","0.0009765625"
"La Pinguina","0.0009765625"
"Edelweiss","0.015625"
"Hillary","0.0078125"
"Khaled","0.00390625"
"Snow Bunny","0.00390625"
"Boswell","0.001953125"
"Bosworth","0.0009765625"
"Flying Gal","0.0009765625"
"La Rose","0.001953125"
"Jacopo","0.0009765625"
"La Rambla","0.0009765625"
"Dowager","0.0078125"
"Free France","0.00390625"
"Marcellina","0.00390625"
"Figaro","0.001953125"
"Tillywhim","0.0009765625"
"Belle Mere","0.001953125"
"Goofed","0.015625"
"Court Martial","0.015625"
"Instantaneous","0.0078125"
"Picture","0.00390625"
"Plymstock","0.0009765625"
"Barra","0.0078125"
"Formor","0.00390625"
"Formose","0.001953125"
"Clarissimus","0.0029296875"
"Terre Neuve","0.0009765625"
"La Favorite","0.00390625"
"Biribi","0.001953125"
"La Bidouze","0.0009765625"
"La Pompadour","0.001953125"
"Fly Away","0.0009765625"
"Sir Ivor","0.015625"
"Sir Gaylord","0.0078125"
"Somethingroyal","0.00390625"
"Imperatrice","0.001953125"
"Caruso","0.0009765625"
"Cinquepace","0.0009765625"
"Attica","0.0078125"
"Mr. Trouble","0.00390625"
"Motto","0.001953125"
"Maxima","0.0009765625"
"Athenia","0.00390625"
"Salaminia","0.001953125"
"Pocahontas","0.015625"
"Roman","0.0078125"
"Buckup","0.00390625"
"Buchan","0.001953125"
"Look Up","0.001953125"
"Sweeping Glance","0.0009765625"
"How","0.0078125"
"The Squaw","0.00390625"
"Minnewaska","0.001953125"
"Nipisiquit","0.0009765625"
"Crepello","0.015625"
"Donatello","0.0078125"
"Delleana","0.00390625"
"Radium","0.0009765625"
"Quintessence","0.0009765625"
"Duccia di Buoninsegna","0.001953125"
"Bridge of Earn","0.0009765625"
"Dutch Mary","0.0009765625"
"Crepuscule","0.0078125"
"Consols","0.0009765625"
"Mauri","0.0009765625"
"Opott","0.0009765625"
"Jonicole","0.0009765625"
"Red Sunset","0.00390625"
"Dulce","0.001953125"
"Sans le Sou","0.015625"
"ヴィミー","0.0078125"
"Wild Risk","0.00390625"
"Rialto","0.001953125"
"La Grelee","0.0009765625"
"Wild Violet","0.001953125"
"Wood Violet","0.0009765625"
"Mimi","0.00390625"
"Black Devil","0.001953125"
"La Palina","0.0009765625"
"Mammee","0.0009765625"
"Martial Loan","0.0078125"
"Loan","0.00390625"
"Portlaw","0.001953125"
"Beresford","0.0009765625"
"Portree","0.0009765625"
"Borrow","0.001953125"
"Tremola","0.0009765625"
"Booktalk","0.0009765625"
"Queen's Hussar","0.015625"
"March Past","0.0078125"
"Petition","0.00390625"
"Art Paper","0.001953125"
"Quire","0.0009765625"
"Marcelette","0.00390625"
"William of Valence","0.001953125"
"Queen Iseult","0.0009765625"
"Permavon","0.001953125"
"Stratford","0.0009765625"
"Curl Paper","0.0009765625"
"Jojo","0.0078125"
"Vilmorin","0.0078125"
"Queen of the Meadows","0.00390625"
"Queen of the Blues","0.001953125"
"Fairy Jane","0.00390625"
"Light Tackle","0.001953125"
"Salmon-Trout","0.0009765625"
"True Joy","0.0009765625"
"Highlight","0.015625"
"Borealis","0.0078125"
"Brumeux","0.00390625"
"La Brume","0.001953125"
"Aquarelle","0.0009765625"
"Aurora","0.00390625"
"Rose Red","0.001953125"
"Hypericum","0.0078125"
"Feola","0.00390625"
"Cicero","0.0009765625"
"Prim Nun","0.0009765625"
"Aloe","0.001953125"
"Alope","0.0009765625"
"ゼダーン","0.015625"
"Grey Sovereign","0.0078125"
"Kong","0.00390625"
"Baytown","0.001953125"
"Achtoi","0.0009765625"
"Princess Herodias","0.0009765625"
"Clang","0.001953125"
"Hainault","0.0009765625"
"Vibration","0.0009765625"
"Vareta","0.0078125"
"Veronique","0.00390625"
"Mon Talisman","0.001953125"
"Ruthene","0.0009765625"
"Volubilis","0.001953125"
"Polyflora","0.0009765625"
"Khairunissa","0.015625"
"Prince Bio","0.0078125"
"Biologie","0.00390625"
"Bacteriophage","0.001953125"
"Pharmacie","0.0009765625"
"Eponge","0.001953125"
"Cadum","0.0009765625"
"Sea Moss","0.0009765625"
"Palariva","0.0078125"
"Palestine","0.00390625"
"Una","0.001953125"
"Rivaz","0.00390625"
"オンリーフォアライフ","0.015625"
"Life Sentence","0.0078125"
"Borobella","0.00390625"
"Annabel","0.001953125"
"Arabella","0.0009765625"
"Lorelei","0.015625"
"Rock Goddess","0.0078125"
"Rockfoil","0.00390625"
"Felstead","0.001953125"
"Spion Kop","0.0009765625"
"Felkington","0.0009765625"
"Rockliffe","0.001953125"
"Santorb","0.0009765625"
"Sweet Rocket","0.0009765625"
"Galopin","0.001953125"
"Isoletta","0.0009765625"
"Isabel","0.0009765625"
"Trenton","0.0009765625"
"Rosalys","0.0009765625"
"St. Angela","0.0009765625"
"Tristan","0.0009765625"
"Pilgrimage","0.0009765625"
"Mother Siegel","0.0009765625"
"Loved One","0.0009765625"
"Dongola","0.0009765625"
"Prince Chimay","0.0009765625"
"Vasthi","0.0009765625"
"Orby","0.0009765625"
"Grand Geraldine","0.0009765625"
"Third Trick","0.0009765625"
"Preciptic","0.015625"
"Precipitation","0.0078125"
"Marco","0.0009765625"
"Lady Villikins","0.0009765625"
"Star","0.0009765625"
"Double Life","0.00390625"
"Bachelor's Double","0.001953125"
"Lady Bawn","0.0009765625"
"Saint Joan","0.001953125"
"Willbrook","0.0009765625"
"Flo Desmond","0.0009765625"
"Artistic","0.0078125"
"Ishtar","0.00390625"
"Fascination","0.0009765625"
"Campanette","0.015625"
"Mother in Law","0.0009765625"
"Calluna","0.0078125"
"Campanula","0.00390625"
"Vesper Bell","0.001953125"
"Pommern","0.0009765625"
"St. Catrine","0.0009765625"
