"horse_name","percentage"
"Sun Briar","0.0068359375"
"Bromelia","0.0009765625"
"Hug Again","0.00390625"
"Stimulus","0.00390625"
"Hurakan","0.001953125"
"Affection","0.001953125"
"Isidor","0.0009765625"
"One I Love","0.0009765625"
"Dolly Whisk","0.0078125"
"Whiskaway","0.00390625"
"Whisk Broom","0.0078125"
"Audience","0.00390625"
"Inaugural","0.001953125"
"Voter","0.0029296875"
"Court Dress","0.0009765625"
"Dolly Seth","0.00390625"
"Seth","0.001953125"
"Adam","0.0009765625"
"Purity","0.0009765625"
"Royal Dolly","0.001953125"
"Right Royal","0.0009765625"
"Pretty Dolly","0.0009765625"
"Mahmoudess","0.015625"
"Forever Yours","0.0078125"
"Toro","0.00390625"
"The Porter","0.001953125"
"Sweep","0.01171875"
"Ballet Girl","0.0009765625"
"Brocatelle","0.001953125"
"Radium","0.001953125"
"Pietra","0.0009765625"
"Winsome Way","0.00390625"
"Tetratema","0.0078125"
"Scotch Gift","0.0029296875"
"Last Ray","0.001953125"
"Addenda","0.0009765625"
"Stymie","0.015625"
"Equestrian","0.0078125"
"Equipoise","0.0078125"
"Pennant","0.00390625"
"Royal Rose","0.001953125"
"Swinging","0.00390625"
"Balancoire","0.001953125"
"Frilette","0.00390625"
"Frillery","0.001953125"
"Petticoat","0.0009765625"
"Stop Watch","0.0078125"
"On Watch","0.00390625"
"Colin","0.001953125"
"Commando","0.0029296875"
"Pastorella","0.0009765625"
"Rubia Granda","0.001953125"
"Greenman","0.0009765625"
"The Great Ruby","0.0009765625"
"Sunset Gun","0.00390625"
"Eventide","0.001953125"
"Uncle","0.0009765625"
"Noontide","0.0009765625"
"Pretty Jo","0.015625"
"Bull Lea","0.015625"
"Bull Dog","0.01171875"
"Rose Leaves","0.0078125"
"Ballot","0.00390625"
"Cerito","0.001953125"
"Colonial","0.00390625"
"Trenton","0.00390625"
"Thankful Blossom","0.001953125"
"Fib","0.0078125"
"Westy Hogan","0.00390625"
"Dick Finnell","0.001953125"
"King Eric","0.0009765625"
"Tea's Over","0.0009765625"
"Carrie Jones","0.001953125"
"Requital","0.0009765625"
"Intermission","0.0009765625"
"Hyperbole","0.00390625"
"Jack Atkin","0.001953125"
"Sain","0.00390625"
"El Salado","0.0009765625"
"Land League","0.001953125"
"Combine","0.0009765625"
"Gulf Stream","0.015625"
"Hyperion","0.04296875"
"Tide-way","0.0078125"
"Fairway","0.0146484375"
"Drift","0.00390625"
"Santa Cruz","0.001953125"
"Neil Gow","0.001953125"
"Santa Brigida","0.0009765625"
"Mignon","0.015625"
"Fox Cub","0.0078125"
"Foxhunter","0.00390625"
"Foxlaw","0.001953125"
"Son-in-Law","0.0078125"
"Alope","0.0009765625"
"Trimestral","0.001953125"
"William the Third","0.0009765625"
"Mistrella","0.0009765625"
"Dorina","0.00390625"
"La Farina","0.00390625"
"Sans Souci","0.001953125"
"Malatesta","0.001953125"
"Dora Agnes","0.001953125"
"D'Amour","0.0009765625"
"Mi Condesa","0.0078125"
"Barranquero","0.00390625"
"Verdun","0.001953125"
"Vellena","0.0009765625"
"Barandilla","0.001953125"
"Sardanapale","0.0009765625"
"Boudra","0.0009765625"
"Pethy","0.00390625"
"Tiny","0.001953125"
"Jardy","0.0009765625"
"La Nenita","0.0009765625"
"La Pinguina","0.001953125"
"Calepino","0.0009765625"
"Cherette","0.0009765625"
"Hillary","0.015625"
"Khaled","0.0078125"
"Eclair","0.00390625"
"Ethnarch","0.001953125"
"Karenza","0.0009765625"
"Black Ray","0.0029296875"
"Black Jester","0.0029296875"
"Lady Brilliant","0.0009765625"
"Snow Bunny","0.0078125"
"Boswell","0.00390625"
"Bosworth","0.001953125"
"Flying Gal","0.001953125"
"Filante","0.0009765625"
"La Rose","0.00390625"
"Jacopo","0.001953125"
"Sansovino","0.0009765625"
"La Rambla","0.001953125"
"La Rablee","0.0009765625"
"Dowager","0.015625"
"Free France","0.0078125"
"La France","0.00390625"
"Flambette","0.001953125"
"Durbar","0.0009765625"
"La Flambee","0.0009765625"
"Marcellina","0.0078125"
"Figaro","0.00390625"
"Colorado","0.001953125"
"Canyon","0.0009765625"
"Tillywhim","0.001953125"
"Lily Rose","0.0009765625"
"Belle Mere","0.00390625"
"Dark Ronald","0.00390625"
"Mother in Law","0.0029296875"
"Cinna","0.001953125"
"Baroness La Fleche","0.0009765625"
"ゼダーン","0.015625"
"Nasrullah","0.05078125"
"Kong","0.01953125"
"Baytown","0.009765625"
"Achtoi","0.0048828125"
"Princess Herodias","0.0048828125"
"Clang","0.009765625"
"Vibration","0.0048828125"
"Vareta","0.0078125"
"Vilmorin","0.00390625"
"Gold Bridge","0.001953125"
"Golden Boss","0.0009765625"
"Flying Diadem","0.0009765625"
"Queen of the Meadows","0.001953125"
"Queen of the Blues","0.0009765625"
"Veronique","0.00390625"
"Mon Talisman","0.001953125"
"Ruthene","0.0009765625"
"Volubilis","0.001953125"
"Alcantara","0.0029296875"
"Polyflora","0.0009765625"
"Khairunissa","0.015625"
"Prince Bio","0.0078125"
"Prince Rose","0.03515625"
"Rose Prince","0.017578125"
"Prince Palatine","0.0087890625"
"Eglantine","0.0087890625"
"Indolence","0.017578125"
"Gay Crusader","0.0087890625"
"Barrier","0.0087890625"
"Biologie","0.00390625"
"Bacteriophage","0.001953125"
"Pharmacie","0.0009765625"
"Eponge","0.001953125"
"Cadum","0.0009765625"
"Sea Moss","0.0009765625"
"Palariva","0.0078125"
"Palestine","0.00390625"
"Fair Trial","0.01953125"
"Lady Juror","0.009765625"
"Una","0.001953125"
"Uganda","0.0009765625"
"Rivaz","0.00390625"
"オンリーフォアライフ","0.015625"
"Chanteur","0.0078125"
"Chateau Bouscaut","0.00390625"
"Kircubbin","0.001953125"
"Captivation","0.0009765625"
"Avon Hack","0.0009765625"
"Ramondie","0.001953125"
"La Rille","0.0009765625"
"La Diva","0.00390625"
"Blue Skies","0.001953125"
"Blue Pill","0.0009765625"
"La Traviata","0.001953125"
"Tregaron","0.0009765625"
"Life Sentence","0.0078125"
"Court Martial","0.01953125"
"Instantaneous","0.009765625"
"Hurry On","0.0166015625"
"Picture","0.0048828125"
"Borobella","0.00390625"
"Bois Roussel","0.005859375"
"Vatout","0.0029296875"
"Annabel","0.001953125"
"Arabella","0.0009765625"
"Lorelei","0.015625"
"Prince Chevalier","0.0078125"
"Chevalerie","0.00390625"
"Abbot's Speed","0.001953125"
"Abbots Trace","0.0029296875"
"Mary Gaunt","0.0009765625"
"Kassala","0.001953125"
"Cylgad","0.0009765625"
"Farizade","0.0009765625"
"Rock Goddess","0.0078125"
"Rockfoil","0.00390625"
"Felstead","0.001953125"
"Spion Kop","0.0009765625"
"Felkington","0.0009765625"
"Rockliffe","0.001953125"
"Santorb","0.0009765625"
"Sweet Rocket","0.0009765625"
"Black Duchess","0.0029296875"
"Isoletta","0.001953125"
"Isabel","0.001953125"
"Rosalys","0.001953125"
"Thicket","0.015625"
"Thorn Wood","0.0078125"
"Prince Chimay","0.0009765625"
"Vasthi","0.0009765625"
"Point Duty","0.00390625"
"Grand Parade","0.00390625"
"Orby","0.0029296875"
"Grand Geraldine","0.001953125"
"Pinprick","0.001953125"
"Third Trick","0.0009765625"
"Preciptic","0.015625"
"Precipitation","0.0234375"
"Marcovil","0.0107421875"
"Lady Villikins","0.0048828125"
"Tout Suite","0.0078125"
"Star","0.00390625"
"Double Life","0.01171875"
"Bachelor's Double","0.005859375"
"Tredennis","0.0029296875"
"Lady Bawn","0.0029296875"
"Saint Joan","0.005859375"
"Willbrook","0.0029296875"
"Flo Desmond","0.0029296875"
"Artistic","0.0078125"
"Ishtar","0.00390625"
"Persimmon","0.00390625"
"Fascination","0.0009765625"
"Campanette","0.015625"
"Calluna","0.0078125"
"Campanula","0.00390625"
"Vesper Bell","0.001953125"
"Pommern","0.0009765625"
"St. Catrine","0.0009765625"
"Nearctic","0.015625"
"Lady Angela","0.0078125"
"Sister Sarah","0.00390625"
"Tracery","0.009765625"
"Abbots Anne","0.0009765625"
"Sarita","0.001953125"
"Molly Desmond","0.0009765625"
"Natalma","0.015625"
"Native Dancer","0.0078125"
"Polynesian","0.00390625"
"Unbreakable","0.001953125"
"Sickle","0.0009765625"
"Blue Glass","0.0009765625"
"Black Polly","0.001953125"
"Polymelian","0.0029296875"
"Black Queen","0.0009765625"
"Geisha","0.00390625"
"Discovery","0.009765625"
"Display","0.0048828125"
"Ariadne","0.0048828125"
"Miyako","0.001953125"
"John P. Grier","0.0009765625"
"La Chica","0.0009765625"
"Plymstock","0.001953125"
"Winkipop","0.001953125"
"Barra","0.015625"
"Formor","0.0078125"
"Ksar","0.00390625"
"Bruleur","0.001953125"
"Chouberski","0.001953125"
"Basse Terre","0.001953125"
"Kizil Kourgan","0.001953125"
"Omnium","0.0009765625"
"Kasbah","0.0009765625"
"Formose","0.00390625"
"Clarissimus","0.001953125"
"Quintessence","0.0009765625"
"Terre Neuve","0.001953125"
"Nimbus","0.0009765625"
"La Favorite","0.0078125"
"Biribi","0.00390625"
"Satirical","0.0009765625"
"La Bidouze","0.001953125"
"La Bidassoa","0.0009765625"
"La Pompadour","0.00390625"
"Fly Away","0.001953125"
"Cerda","0.0009765625"
"Double Jay","0.0234375"
"Balladier","0.01171875"
"Blue Warbler","0.005859375"
"May Bird","0.0029296875"
"Broomshot","0.01171875"
"Centre Shot","0.005859375"
"Grand Shot","0.0029296875"
"Busanda","0.0234375"
"War Admiral","0.03515625"
"Brushup","0.017578125"
"Annette K.","0.0087890625"
"Businesslike","0.01171875"
"La Troienne","0.009765625"
"Helene de Troie","0.0048828125"
"Revoked","0.0234375"
"Gala Belle","0.01171875"
"Bel Tempo","0.005859375"
"Belvale","0.0029296875"
"Miss Muffet","0.0234375"
"Challedon","0.01171875"
"Challenger","0.005859375"
"Sword Play","0.0029296875"
"Laura Gal","0.005859375"
"Laura Dianti","0.0029296875"
"Bona Via","0.01171875"
"Twink","0.005859375"
"Blink","0.00390625"
"Banniere","0.0029296875"
"Goodway","0.005859375"
"Waygood","0.0029296875"
"Ivabel","0.0029296875"
"Cinderella","0.001953125"
"Bonnie Gal","0.001953125"
"Thrush","0.0009765625"
"May Bruce","0.0009765625"
"Sir Dixon","0.0009765625"
"Sallie McClelland","0.0009765625"
"St. Serf","0.0009765625"
"The Task","0.0009765625"
"Foul Shot","0.0009765625"
"Grand Lady","0.0009765625"
"Pink Domino","0.00390625"
"Harry of Hereford","0.00390625"
"Bathing Girl","0.00390625"
"Helicon","0.001953125"
"Lady of Pedigree","0.001953125"
"Watervale","0.0009765625"
"Beldame","0.0009765625"
"Great Sport","0.0009765625"
"Flash of Steel","0.0009765625"
"Wrack","0.0009765625"
"Lady Errant","0.0009765625"
"Balma","0.0009765625"
"Ascenseur","0.0009765625"
"Ogden","0.001953125"
"Ivory Bells","0.0009765625"
"Santoi","0.001953125"
"Queen's Birthday","0.0009765625"
"Merry Wife","0.0009765625"
"Achray","0.001953125"
"Martini Henry","0.0009765625"
"Acme","0.0009765625"
"Poor Boy","0.001953125"
"Perth","0.00390625"
"Philae","0.0009765625"
"Queen Herodias","0.001953125"
"Break of Dawn","0.0009765625"
"Absurdity","0.0009765625"
"Radiancy","0.001953125"
"Queen Elizabeth","0.0009765625"
"Relic","0.015625"
"War Relic","0.0078125"
"Friar's Carse","0.005859375"
"Friar Rock","0.0068359375"
"Problem","0.0029296875"
"Superman","0.0009765625"
"Query","0.0009765625"
"Bridal Colors","0.0078125"
"Bellinzona","0.0009765625"
"Macheath","0.0009765625"
"Navarra","0.015625"
"Orsenigo","0.0078125"
"Oleander","0.00390625"
"Prunus","0.001953125"
"Pomegranate","0.0009765625"
"Orchidee","0.001953125"
"Galtee More","0.0009765625"
"Orseis","0.0009765625"
"Ostana","0.00390625"
"Olba","0.001953125"
"Kibwesi","0.0009765625"
"Hollebeck","0.0029296875"
"Nervesa","0.0078125"
"Ortello","0.00390625"
"Gorgos","0.0009765625"
"Hilda","0.0009765625"
"Barcaldine","0.0009765625"
"Novitiate","0.0009765625"
"Hagioscope","0.0009765625"
"Dinah","0.0009765625"
"Thurio","0.0009765625"
"Meteor","0.0009765625"
"Kendal","0.0009765625"
"St. Marguerite","0.0009765625"
"Le Noir","0.0009765625"
"Milady","0.0009765625"
"Grebe","0.0009765625"
"Nora Gough","0.0009765625"
"Flighty Flo","0.0009765625"
"Snowberry","0.015625"
"Cameronian","0.0078125"
"Una Cameron","0.00390625"
"Cherimoya","0.001953125"
"Cherry Tree","0.0009765625"
"Svelte","0.0009765625"
"Myrobella","0.0078125"
"Symington","0.0009765625"
"Maund","0.0009765625"
"Dolabella","0.00390625"
"Merry Gal","0.005859375"
"Amphion","0.0029296875"
"Rosebery","0.0009765625"
"Suicide","0.0009765625"
"Sierra","0.0029296875"
"Ayrshire","0.00390625"
"Atalanta","0.001953125"
"Axiom","0.001953125"
"Peter","0.0009765625"
"Electric Light","0.0009765625"
"Lady of the Snows","0.015625"
"Manna","0.01171875"
"Waffles","0.005859375"
"Buckwheat","0.0029296875"
"Martagon","0.0009765625"
"Sesame","0.0009765625"
"Lady Mischief","0.0029296875"
"Vain Duchess","0.0009765625"
"Arctic Night","0.0078125"
"Isonomy","0.001953125"
"Moorhen","0.001953125"
"Mary Seaton","0.001953125"
"Jean's Folly","0.00390625"
"Bendigo","0.0009765625"
"Perdita","0.0009765625"
"Lady Lightfoot","0.0029296875"
"Isinglass","0.0009765625"
"Glare","0.0009765625"
"War Dance","0.0009765625"
"Primrose Dame","0.0009765625"
"Rose de Mai","0.0029296875"
"Callistrate","0.0009765625"
"May Pole","0.0009765625"
"Gay Laura","0.0029296875"
"Beppo","0.0009765625"
"Galeottia","0.0009765625"
"Grey Leg","0.0029296875"
"Pepper and Salt","0.0009765625"
"Quetta","0.0009765625"
"Bar the Way","0.0029296875"
"Right-away","0.0009765625"
"Barrisdale","0.0009765625"
"Cosquilla","0.02734375"
"Papyrus","0.015625"
"Roquebrune","0.0009765625"
"Topiary","0.0029296875"
"Orme","0.0009765625"
"Plaisanterie","0.0009765625"
"Miss Matty","0.0078125"
"Simonath","0.0029296875"
"Philomath","0.0009765625"
"Quick Thought","0.013671875"
"Mindful","0.0068359375"
"Noble Martha","0.0029296875"
"Noble Chieftain","0.0009765625"
"Lady Martha","0.0009765625"
"Count Fleet","0.0234375"
"Reigh Count","0.01171875"
"Sunreigh","0.005859375"
"Sweet Briar","0.005859375"
"Presentation","0.0009765625"
"Contessina","0.005859375"
"Count Schomberg","0.0029296875"
"Aughrim","0.0009765625"
"Clonavarn","0.0009765625"
"Pitti","0.0029296875"
"Florence","0.0009765625"
"Quickly","0.01171875"
"Haste","0.005859375"
"メントナン","0.0029296875"
"Maintenon","0.0009765625"
"Martha Gorman","0.0009765625"
"Miss Malaprop","0.0029296875"
"Meddler","0.0009765625"
"Correction","0.0009765625"
"Stephanie","0.005859375"
"Malachite","0.0029296875"
"Miss Hanover","0.0009765625"
"Somethingroyal","0.015625"
"Imperatrice","0.0078125"
"Caruso","0.00390625"
"Pasquita","0.0009765625"
"Sweet Music","0.001953125"
"Harmonicon","0.0009765625"
"Isette","0.0009765625"
"Cinquepace","0.00390625"
"Brown Bud","0.001953125"
"Brown Prince","0.0009765625"
"June Rose","0.0009765625"
"Assignation","0.001953125"
"Cinq a Sept","0.0009765625"
"Jet Pilot","0.03125"
"Black Wave","0.015625"
"Black Curl","0.0078125"
"Frizeur","0.005859375"
"Sweeper","0.0029296875"
"Frizette","0.0029296875"
"Portage","0.03125"
"Carillon","0.015625"
"Case Ace","0.0078125"
"Sweetheart","0.00390625"
"Humanity","0.001953125"
"Sunfeathers","0.0078125"
"Angry Plume","0.00390625"
"Mad Hatter","0.001953125"
"Burgee","0.001953125"
"Star Kingdom","0.015625"
"Stardust","0.0078125"
"Sister Stella","0.00390625"
"Friar Marcus","0.001953125"
"Cicero","0.0009765625"
"Prim Nun","0.0009765625"
"Etoile","0.001953125"
"Princesse de Galles","0.0009765625"
"Impromptu","0.0078125"
"Concerto","0.00390625"
"Orpheus","0.001953125"
"Electra","0.0009765625"
"Constellation","0.001953125"
"Stop Her","0.0009765625"
"Thoughtless","0.00390625"
"Virgin's Folly","0.001953125"
"Widow Bird","0.0009765625"
"Oceana","0.015625"
"Colombo","0.0078125"
"Lady Nairne","0.00390625"
"Lammermuir","0.001953125"
"Montem","0.0009765625"
"Orama","0.0078125"
"Diophon","0.00390625"
"Donnetta","0.001953125"
"Donovan","0.0009765625"
"Rinovata","0.0009765625"
"Cantelupe","0.00390625"
"Amadis","0.001953125"
"Love Wisely","0.0009765625"
"Galeta","0.0009765625"
"Lupercalia","0.001953125"
"Lycaon","0.0009765625"
"Whinbloom","0.0009765625"
"Model Cadet","0.015625"
"Requested","0.0078125"
"Questionnaire","0.00390625"
"Sting","0.001953125"
"Spur","0.0009765625"
"Gnat","0.0009765625"
"Miss Puzzle","0.001953125"
"Disguise","0.0009765625"
"Ruby Nethersole","0.0009765625"
"Fair Perdita","0.00390625"
"Eternal","0.001953125"
"Hazel Burke","0.0009765625"
"Lady Wave","0.001953125"
"Sandlemac","0.0009765625"
"Hadepine","0.0078125"
"Hadagal","0.00390625"
"Erne","0.001953125"
"Orris","0.0009765625"
"Epine","0.00390625"
"Epinard","0.001953125"
"Badajoz","0.0009765625"
"Epine Blanche","0.0009765625"
"Distinction","0.001953125"
"The Manager","0.0009765625"
"Alanarka","0.0009765625"
"Meadow Flower","0.015625"
"Spur Flower","0.0078125"
"Janet Blair","0.00390625"
"Sir Martin","0.001953125"
"Lady Sterling","0.0009765625"
"Blackball","0.015625"
"Shut Out","0.0078125"
"Goose Egg","0.00390625"
"Oval","0.001953125"
"Olympia","0.0009765625"
"Big Event","0.0078125"
"Count of Honor","0.015625"
"Honor Bound","0.0078125"
"Anchors Ahead","0.00390625"
"Blarney Castle","0.015625"
"Bold Irish","0.0078125"
"Fighting Fox","0.00390625"
"Marguerite","0.001953125"
"Celt","0.0009765625"
"Fairy Ray","0.0009765625"
"Erin","0.00390625"
"Transmute","0.001953125"
"Traverse","0.0009765625"
"Rosie O'Grady","0.001953125"
"Cherokee Rose","0.0009765625"
"Miss Disco","0.015625"
"Cicuta","0.001953125"
"Nassovian","0.0009765625"
"Hemlock","0.0009765625"
"Light Brigade","0.001953125"
"Picton","0.0009765625"
"Bridge of Sighs","0.0009765625"
"Adrienne","0.001953125"
"His Majesty","0.0009765625"
"Adriana","0.0009765625"
"Outdone","0.0078125"
"Pompey","0.00390625"
"Cleopatra","0.001953125"
"Corcyra","0.0009765625"
"Gallice","0.0009765625"
"Sweep Out","0.00390625"
"Sweep On","0.001953125"
"Yodler","0.0009765625"
"Dugout","0.001953125"
"Under Fire","0.0009765625"
"Cloak","0.0009765625"
"Blue Banner","0.015625"
"Risque Blue","0.0078125"
"Risque","0.00390625"
"Risky","0.001953125"
"Diadumenos","0.0009765625"
"Venturesome","0.0009765625"
