"horse_name","percentage"
"Padula","0.0068359375"
"Nashua","0.03125"
"Nasrullah","0.029296875"
"Nearco","0.0732421875"
"Pharos","0.044921875"
"Scapa Flow","0.0185546875"
"Nogara","0.0361328125"
"Havresac","0.0126953125"
"Catnip","0.0126953125"
"Mumtaz Begum","0.025390625"
"Blenheim","0.02734375"
"Blandford","0.0185546875"
"Malva","0.0078125"
"Mumtaz Mahal","0.015625"
"The Tetrarch","0.00390625"
"Lady Josephine","0.0029296875"
"Segula","0.015625"
"Johnstown","0.0078125"
"Jamestown","0.00390625"
"St. James","0.001953125"
"Mlle. Dazie","0.001953125"
"La France","0.0078125"
"Sir Gallahad","0.025390625"
"Flambette","0.0029296875"
"Sekhmet","0.0078125"
"Sardanapale","0.005859375"
"Prestige","0.0029296875"
"Gemma","0.0029296875"
"Prosopopee","0.00390625"
"Sans Souci","0.001953125"
"Peroraison","0.001953125"
"Sequence","0.015625"
"Count Fleet","0.015625"
"Reigh Count","0.0078125"
"Sunreigh","0.001953125"
"Sundridge","0.0009765625"
"Sweet Briar","0.0009765625"
"Contessina","0.001953125"
"Count Schomberg","0.0009765625"
"Pitti","0.0009765625"
"Quickly","0.0078125"
"Haste","0.001953125"
"メントナン","0.0009765625"
"Miss Malaprop","0.0009765625"
"Stephanie","0.001953125"
"Stefan the Great","0.001953125"
"Malachite","0.0009765625"
"Miss Dogwood","0.0078125"
"Bull Dog","0.0263671875"
"Plucky Liege","0.0341796875"
"Spearmint","0.0166015625"
"Concertina","0.013671875"
"Myrtlewood","0.00390625"
"Blue Larkspur","0.041015625"
"Black Servant","0.017578125"
"Blossom Time","0.017578125"
"Frizeur","0.001953125"
"Sweeper","0.0009765625"
"Frizette","0.0009765625"
"Nearctic","0.037109375"
"Lady Angela","0.0185546875"
"Hyperion","0.041015625"
"Gainsborough","0.0263671875"
"Sister Sarah","0.0087890625"
"Abbots Trace","0.005859375"
"Sarita","0.00390625"
"Natalma","0.037109375"
"Almahmoud","0.0498046875"
"Mahmoud","0.037109375"
"Mah Mahal","0.017578125"
"Arbitrator","0.0244140625"
"Peace Chance","0.01171875"
"Mother Goose","0.01171875"
"Special","0.03125"
"Forli","0.015625"
"Aristophanes","0.0078125"
"Commotion","0.00390625"
"Mieuxce","0.001953125"
"Riot","0.001953125"
"Trevisa","0.0078125"
"Advocate","0.00390625"
"Fair Trial","0.001953125"
"Guiding Star","0.001953125"
"Veneta","0.00390625"
"Foxglove","0.001953125"
"Dogaresa","0.001953125"
"Thong","0.015625"
"Nantallah","0.0078125"
"Shimmer","0.00390625"
"Flares","0.001953125"
"Broad Ripple","0.001953125"
"Rough Shod","0.0078125"
"Gold Bridge","0.01171875"
"Golden Boss","0.005859375"
"Flying Diadem","0.005859375"
"Dalmary","0.00390625"
"Simon's Shoes","0.001953125"
"Prove Out","0.015625"
"Graustark","0.0078125"
"Ribot","0.0078125"
"Tenerani","0.00390625"
"Bellini","0.001953125"
"Tofanella","0.001953125"
"Romanella","0.00390625"
"El Greco","0.001953125"
"Barbara Burrini","0.001953125"
"Flower Bowl","0.00390625"
"Alibhai","0.005859375"
"Teresina","0.0029296875"
"Flower Bed","0.001953125"
"Beau Pere","0.0009765625"
"Boudoir","0.0009765625"
"Equal Venture","0.0078125"
"Bold Venture","0.00390625"
"St. Germans","0.01171875"
"Swynford","0.017578125"
"Hamoaze","0.0048828125"
"Possible","0.001953125"
"Lida Flush","0.0009765625"
"Igual","0.00390625"
"Equipoise","0.005859375"
"Pennant","0.0048828125"
"Swinging","0.001953125"
"Incandescent","0.009765625"
"Chicle","0.005859375"
"Masda","0.0009765625"
"Santa Quilla","0.015625"
"Sanctus","0.0078125"
"Fine Top","0.00390625"
"Fine Art","0.001953125"
"Artist's Proof","0.0009765625"
"Finnoise","0.0009765625"
"Toupie","0.001953125"
"Vatellor","0.0009765625"
"Tarentella","0.0009765625"
"Sanelta","0.00390625"
"Tourment","0.001953125"
"Tourbillon","0.0068359375"
"Fragment","0.0009765625"
"Satanella","0.00390625"
"Avella","0.001953125"
"Neriad","0.0078125"
"Prince Rose","0.029296875"
"Rose Prince","0.0146484375"
"Indolence","0.0146484375"
"Cosquilla","0.025390625"
"Papyrus","0.0126953125"
"Quick Thought","0.0126953125"
"Sea Change","0.00390625"
"Now What","0.001953125"
"Chance Play","0.0009765625"
"That's That","0.0009765625"
"Sex Appeal","0.015625"
"Buckpasser","0.015625"
"Tom Fool","0.0078125"
"Menow","0.0068359375"
"Pharamond","0.0185546875"
"Alcibiades","0.0029296875"
"Gaga","0.00390625"
"Alpoise","0.001953125"
"Busanda","0.0078125"
"War Admiral","0.0107421875"
"Brushup","0.0048828125"
"Businesslike","0.00390625"
"La Troienne","0.0029296875"
"Best in Show","0.0078125"
"Traffic Judge","0.00390625"
"Traffic Court","0.001953125"
"Traffic","0.0009765625"
"Stolen Hour","0.00390625"
"Mr. Busher","0.001953125"
"Baby League","0.0009765625"
"Late Date","0.001953125"
"Hourless","0.0009765625"
"Herd Girl","0.0009765625"
"Mill Reef","0.015625"
"Lalun","0.01171875"
"Djeddah","0.005859375"
"Djebel","0.0068359375"
"Djezima","0.0029296875"
"Be Faithful","0.005859375"
"Bimelech","0.0029296875"
"Bloodroot","0.0029296875"
"Milan Mill","0.0078125"
"Virginia Water","0.00390625"
"Red Ray","0.001953125"
"Infra Red","0.0009765625"
"Irish Lass","0.015625"
"Sayajirao","0.0078125"
"Rosy Legend","0.005859375"
"Dark Legend","0.00390625"
"Dark Ronald","0.0048828125"
"Golden Legend","0.0009765625"
"Rosy Cheeks","0.0029296875"
"St. Just","0.0009765625"
"Purity","0.0009765625"
"Scollata","0.0078125"
"Niccolo Dell'Arca","0.00390625"
"Coronach","0.001953125"
"Hurry On","0.0029296875"
"Wet Kiss","0.0009765625"
"Cutaway","0.00390625"
"Fairway","0.0087890625"
"Schiaparelli","0.001953125"
"Schiavoni","0.0009765625"
"Aileen","0.0009765625"
"Hethersett","0.015625"
"Hugh Lupus","0.0078125"
"Ksar","0.0029296875"
"Durban","0.001953125"
"Loika","0.0029296875"
"Gay Crusader","0.0048828125"
"Coeur a Coeur","0.0009765625"
"Sakountala","0.00390625"
"Goya","0.001953125"
"Zariba","0.0009765625"
"Samos","0.001953125"
"Bruleur","0.0009765625"
"Samya","0.0009765625"
"Bride Elect","0.0078125"
"Big Game","0.00390625"
"Bahram","0.0029296875"
"Friar's Daughter","0.001953125"
"Myrobella","0.001953125"
"Tetratema","0.001953125"
"Dolabella","0.0009765625"
"Netherton Maid","0.00390625"
"Phase","0.001953125"
"Windsor Lad","0.0009765625"
"Lost Soul","0.0009765625"
"Windmill Girl","0.015625"
"Hornbeam","0.0078125"
"Bayardo","0.0068359375"
"Rosedrop","0.0048828125"
"Chaucer","0.0087890625"
"Serenissima","0.0078125"
"Thicket","0.00390625"
"Thorn Wood","0.001953125"
"Bois Roussel","0.0068359375"
"Point Duty","0.0009765625"
"Chorus Beauty","0.0078125"
"Chanteur","0.00390625"
"Chateau Bouscaut","0.001953125"
"Kircubbin","0.0009765625"
"Ramondie","0.0009765625"
"La Diva","0.001953125"
"Blue Skies","0.0009765625"
"La Traviata","0.0009765625"
"Neberna","0.00390625"
"Springtime","0.001953125"
"Apelle","0.0009765625"
"Fancy Free","0.001953125"
"Green Dancer","0.015625"
"Nijinsky","0.0234375"
"Flaming Page","0.01171875"
"Bull Page","0.005859375"
"Bull Lea","0.0185546875"
"Our Page","0.0029296875"
"Flaring Top","0.005859375"
"Flaming Top","0.0029296875"
"Green Valley","0.0078125"
"Val de Loir","0.00390625"
"Vieux Manoir","0.001953125"
"Brantome","0.0009765625"
"Vieille Maison","0.0009765625"
"Vali","0.001953125"
"Sunny Boy","0.0009765625"
"Her Slipper","0.0009765625"
"Sly Pola","0.00390625"
"Spy Song","0.001953125"
"Balladier","0.0009765625"
"Mata Hari","0.0009765625"
"Ampola","0.001953125"
"Pavot","0.0009765625"
"Blue Denim","0.0009765625"
"Khazaeen","0.015625"
"Charlottesville","0.0078125"
"Prince Chevalier","0.0078125"
"Chevalerie","0.00390625"
"Abbot's Speed","0.001953125"
"Kassala","0.001953125"
"Noorani","0.00390625"
"Empire Glory","0.001953125"
"Singapore","0.0009765625"
"Skyglory","0.0009765625"
"Aimee","0.0078125"
"Tudor Minstrel","0.0078125"
"Owen Tudor","0.00390625"
"Mary Tudor","0.001953125"
"Sansonnet","0.00390625"
"Sansovino","0.001953125"
"Lady Juror","0.001953125"
"Emali","0.00390625"
"Umidwar","0.001953125"
"Uganda","0.001953125"
"Eclair","0.005859375"
"Ethnarch","0.001953125"
"Black Ray","0.001953125"
"Turn-to","0.08984375"
"Royal Charger","0.044921875"
"Sun Princess","0.0224609375"
"Solario","0.0146484375"
"Source Sucree","0.044921875"
"Admiral Drake","0.0224609375"
"Craig an Eran","0.0107421875"
"Lavendula","0.0224609375"
"Sweet Lavender","0.0107421875"
"Nothirdchance","0.08203125"
"Blue Swords","0.041015625"
"Flaming Swords","0.0205078125"
"Exalted","0.009765625"
"Galla Colors","0.041015625"
"Rouge et Noir","0.0205078125"
"Baton Rouge","0.009765625"
"Cosmic Bomb","0.03125"
"Bromus","0.0048828125"
"Banish Fear","0.017578125"
"Herodiade","0.0087890625"
"Over There","0.00390625"
"Herodias","0.00390625"
"Chance Shot","0.0048828125"
"Peace","0.0048828125"
"Flying Witch","0.0048828125"
"Promised Land","0.03125"
"Palestinian","0.015625"
"Sun Again","0.0078125"
"Sun Teddy","0.00390625"
"Hug Again","0.00390625"
"Dolly Whisk","0.0078125"
"Whiskaway","0.00390625"
"Dolly Seth","0.00390625"
"Mahmoudess","0.015625"
"Forever Yours","0.0078125"
"Toro","0.00390625"
"Winsome Way","0.00390625"
"Pretty Ways","0.03125"
"Stymie","0.015625"
"Equestrian","0.0078125"
"Frilette","0.00390625"
"Stop Watch","0.0078125"
"On Watch","0.00390625"
"Sunset Gun","0.00390625"
"Pretty Jo","0.015625"
"Rose Leaves","0.0087890625"
"Fib","0.0078125"
"Westy Hogan","0.00390625"
"Hyperbole","0.00390625"
"Montparnasse","0.03125"
"Gulf Stream","0.015625"
"Tide-way","0.0078125"
"Drift","0.005859375"
"Mignon","0.015625"
"Fox Cub","0.0078125"
"Foxhunter","0.00390625"
"Dorina","0.00390625"
"Mi Condesa","0.0078125"
"Barranquero","0.00390625"
"Pethy","0.00390625"
"Edelweiss","0.03125"
"Hillary","0.015625"
"Khaled","0.0078125"
"Snow Bunny","0.0078125"
"Boswell","0.00390625"
"La Rose","0.00390625"
"Dowager","0.015625"
"Free France","0.0078125"
"Marcellina","0.0078125"
"Figaro","0.00390625"
"Belle Mere","0.00390625"
"Occult","0.0009765625"
"Omaha","0.0029296875"
"Firetop","0.0009765625"
"シル","0.015625"
"Quill","0.0078125"
"Quick Touch","0.00390625"
"Alms","0.001953125"
"St. Brideaux","0.0009765625"
"Bonus","0.0009765625"
"セントクレスピン","0.015625"
"Aureole","0.0078125"
"Angelola","0.00390625"
"Donatello","0.001953125"
"Delleana","0.0009765625"
"Feola","0.001953125"
"Friar Marcus","0.0009765625"
"Aloe","0.0009765625"
"Neocracy","0.0078125"
"Harina","0.00390625"
"Blanche","0.00390625"
"Athasi","0.00390625"
"Farasi","0.001953125"
"Athgreany","0.001953125"
"ミスアシヤガワ","0.015625"
"ヒンドスタン","0.0078125"
"Vatout","0.0029296875"
"Prince Chimay","0.0009765625"
"Vasthi","0.0009765625"
"Sonibai","0.00390625"
"Sun Worship","0.0048828125"
"Udaipur","0.001953125"
"シラオキ","0.0078125"
"プリメロ","0.00390625"
"第弐スターカツプ","0.00390625"
"ダイオライト","0.001953125"
"Diophon","0.0009765625"
"Needle Rock","0.0009765625"
"スターカツプ","0.001953125"
"シアンモア","0.0009765625"
"フロリスト","0.0009765625"
"Anchora","0.0009765625"
"Rabelais","0.0029296875"
"Hors Concours","0.0009765625"
"Sibola","0.0009765625"
"Tracery","0.005859375"
"Abbots Anne","0.001953125"
"Molly Desmond","0.0009765625"
"Bold Reason","0.015625"
"Asterus","0.0068359375"
"Heldifann","0.0009765625"
"Black Toney","0.0068359375"
"Knockaney Bridge","0.0009765625"
"Sir Gaylord","0.015625"
"Somethingroyal","0.0078125"
"Imperatrice","0.00390625"
"Caruso","0.001953125"
"Sweet Music","0.0009765625"
"Cinquepace","0.001953125"
"Brown Bud","0.0009765625"
"Assignation","0.0009765625"
"Little Hut","0.015625"
"Occupy","0.0234375"
"Miss Bunting","0.01171875"
"Bunting","0.005859375"
"Frillery","0.00390625"
"Mirthful","0.005859375"
"North Star","0.0087890625"
"Dismiss","0.0029296875"
"Savage Beauty","0.0078125"
"Challenger","0.00390625"
"John o'Gaunt","0.0009765625"
"Canterbury Pilgrim","0.001953125"
"Sword Play","0.001953125"
"Great Sport","0.0009765625"
"Flash of Steel","0.0009765625"
"Khara","0.00390625"
"Kai-Sang","0.001953125"
"The Finn","0.0009765625"
"Kiluna","0.0009765625"
"Decree","0.001953125"
"Wrack","0.0009765625"
"Royal Message","0.0009765625"
"Le Fabuleux","0.015625"
"Wild Risk","0.0078125"
"Rialto","0.00390625"
"St. Simon","0.0048828125"
"Satirical","0.0009765625"
"La Grelee","0.001953125"
"Helicon","0.0009765625"
"Grignousse","0.0009765625"
"Wild Violet","0.00390625"
"Wood Violet","0.001953125"
"Pervencheres","0.0009765625"
"Anguar","0.0078125"
"Verso","0.00390625"
"Pinceau","0.001953125"
"Alcantara","0.0009765625"
"Aquarelle","0.0009765625"
"Variete","0.001953125"
"La Farina","0.001953125"
"Vaya","0.0009765625"
"La Rochelle","0.00390625"
"Easton","0.001953125"
"Phaona","0.0009765625"
"Sans Tares","0.001953125"
"Sind","0.0009765625"
"Tara","0.0009765625"
"Pia","0.015625"
"Darius","0.0078125"
"Dante","0.00390625"
"Yasna","0.00390625"
"Dastur","0.001953125"
"Arion","0.0009765625"
"Security","0.0009765625"
"Peseta","0.0078125"
"Neckar","0.00390625"
"Ticino","0.017578125"
"Athanasius","0.0087890625"
"Terra","0.0087890625"
"Nixe","0.001953125"
"Arjaman","0.0009765625"
"Nanon","0.0009765625"
"Prompt Payment","0.00390625"
"Rockefella","0.001953125"
"Rockfel","0.0009765625"
"Sunstar","0.005859375"
"Maid of the Mist","0.00390625"
"Marchetta","0.00390625"
"Vaila","0.005859375"
"High Time","0.00390625"
"Baton","0.00390625"
"Cyllene","0.001953125"
"Maid Marian","0.0009765625"
"Sainfoin","0.001953125"
"Cheery","0.0009765625"
"Minoru","0.0029296875"
"Gondolette","0.0009765625"
"Summer Girl","0.0009765625"
"Honora","0.0009765625"
"Charles O'Malley","0.0029296875"
"Wild Arum","0.0009765625"
"Quelle Chance","0.0009765625"
"Memories","0.0009765625"
"Lady Hamburg","0.0009765625"
"Fly by Night","0.0009765625"
"Sunmelia","0.0009765625"
"Stimulus","0.001953125"
"Affection","0.0009765625"
"Inaugural","0.0009765625"
"Seth","0.0009765625"
"Royal Dolly","0.0009765625"
"The Porter","0.0009765625"
"Brocatelle","0.0009765625"
"Last Ray","0.0009765625"
"Colin","0.0009765625"
"Rubia Granda","0.0009765625"
"Eventide","0.0009765625"
"Ballot","0.0029296875"
"Colonial","0.0029296875"
"Dick Finnell","0.0009765625"
"Carrie Jones","0.0009765625"
"Jack Atkin","0.0009765625"
"Land League","0.0009765625"
"Santa Cruz","0.001953125"
"Foxlaw","0.0009765625"
"Trimestral","0.0009765625"
"Dora Agnes","0.0009765625"
"Verdun","0.001953125"
"Barandilla","0.0009765625"
"Tiny","0.0009765625"
"La Pinguina","0.0009765625"
"Bosworth","0.0009765625"
"Flying Gal","0.0009765625"
"Jacopo","0.001953125"
"La Rambla","0.0009765625"
"Colorado","0.0009765625"
"Tillywhim","0.0009765625"
"Son-in-Law","0.0009765625"
"Cinna","0.0009765625"
"Hoist the Flag","0.015625"
"Tom Rolfe","0.0078125"
"Pocahontas","0.00390625"
"Roman","0.001953125"
"Buckup","0.0009765625"
"How","0.001953125"
"The Squaw","0.0009765625"
"Wavy Navy","0.0078125"
"Annette K.","0.0009765625"
"Triomphe","0.00390625"
"Melibee","0.001953125"
"Firdaussi","0.0009765625"
"Metairie","0.0009765625"
"Princess Pout","0.015625"
"Prince John","0.0078125"
"Not Afraid","0.00390625"
"Determined Lady","0.0078125"
"Determine","0.00390625"
"Koubis","0.001953125"
"Brown Biscuit","0.0009765625"
"Tumbling","0.00390625"
"Up the Hill","0.001953125"
"Gentle Tryst","0.0009765625"
"Boldnesian","0.015625"
"Bold Ruler","0.0078125"
"Miss Disco","0.00390625"
"Outdone","0.001953125"
"Sweep Out","0.0009765625"
"Alanesian","0.0078125"
"Alablue","0.00390625"
"Double Time","0.001953125"
"Virginia L.","0.0009765625"
"Ran-Tan","0.015625"
"Summer Tan","0.0078125"
"Heliopolis","0.00390625"
"Miss Zibby","0.00390625"
"Gallant Fox","0.0009765625"
"Flambino","0.0009765625"
"Fairisk","0.001953125"
"My Risk","0.0009765625"
"Mehrabi","0.0078125"
"Migoli","0.00390625"
"Mah Iran","0.001953125"
"Majideh","0.00390625"
"Qurrat-al-Ain","0.001953125"
"Buchan","0.0009765625"
"Harpsichord","0.0009765625"
"Henry the Seventh","0.015625"
"King of the Tudors","0.0078125"
"Glen Line","0.00390625"
"Blue Peter","0.001953125"
"Scotia's Glen","0.001953125"
"Beresford","0.0009765625"
"Queen Scotia","0.0009765625"
"Vestal Girl","0.0078125"
"Fairy Prince","0.00390625"
"Cachalot","0.001953125"
"Harpoon","0.0009765625"
"Vestalia","0.00390625"
"Vulpina","0.001953125"
"St. Victrix","0.0009765625"
"Cistus","0.0009765625"
"Light Arctic","0.015625"
"Arctic Prince","0.0078125"
"Arctic Sun","0.00390625"
"Solar Flower","0.001953125"
"Serena","0.0009765625"
"Pont l'Eveque","0.00390625"
"Barneveldt","0.001953125"
"The Winter King","0.0009765625"
"Black Domino","0.0009765625"
"Ponteba","0.001953125"
"Belfonds","0.0009765625"
"Poet's Star","0.0009765625"
"Invisible","0.00390625"
"Astrella","0.0029296875"
"Will o'the Wisp","0.001953125"
"William's Pride","0.0009765625"
"Ferro","0.00390625"
"Landgraf","0.001953125"
"Louviers","0.0009765625"
"Ladora","0.0009765625"
"Frauenlob","0.001953125"
"Caius","0.0009765625"
"Farandole","0.001953125"
"Athanasie","0.00390625"
"Laland","0.001953125"
"Fels","0.0009765625"
"Ladyland","0.0009765625"
"Athene","0.001953125"
"Ariel","0.0009765625"
"Salamis","0.0009765625"
"Aditi","0.00390625"
"Darkie","0.0009765625"
"Aversion","0.00390625"
"Nuage","0.001953125"
"Antwort","0.001953125"
"Tenfelsrose","0.00390625"
"Robert le Diable","0.001953125"
"Ayrshire","0.0009765625"
"Rose Bay","0.0009765625"
"Rosanna","0.001953125"
"St. Maclou","0.0009765625"
"Rose of Jeddah","0.0009765625"
"Schwarzblaurot","0.015625"
"Magnat","0.0078125"
"Saint Astra","0.0009765625"
"Mafalda","0.00390625"
"Wallenstein","0.001953125"
"Wiener Madel","0.0009765625"
"Madam","0.001953125"
"Signorina","0.0009765625"
"Schwarzgold","0.0078125"
"Alchimist","0.00390625"
"Herold","0.001953125"
"Hornisse","0.0009765625"
"Schwarzliesel","0.00390625"
"Oleander","0.001953125"
"Prunus","0.0009765625"
"Orchidee","0.0009765625"
"Schwarz Kutte","0.001953125"
"Black Jester","0.0009765625"
"Raiment","0.0009765625"
"Rarelea","0.015625"
"Cerito","0.0009765625"
"Trenton","0.0009765625"
"Thankful Blossom","0.0009765625"
"Bleebok","0.0078125"
"Forteresse","0.00390625"
"Guerriere","0.001953125"
"Ossian","0.0009765625"
"Amazone","0.0009765625"
"Persimmon","0.001953125"
"Perdita","0.0009765625"
"Lady Lightfoot","0.001953125"
"Isinglass","0.0009765625"
"Glare","0.0009765625"
"Eglantine","0.00390625"
"Perth","0.001953125"
"War Dance","0.0009765625"
"Primrose Dame","0.0009765625"
"Rose de Mai","0.001953125"
"Callistrate","0.0009765625"
"May Pole","0.0009765625"
"Galicia","0.0009765625"
"Gay Laura","0.001953125"
"Beppo","0.0009765625"
"Galeottia","0.0009765625"
"Barrier","0.00390625"
"Grey Leg","0.001953125"
"Pepper and Salt","0.0009765625"
"Quetta","0.0009765625"
"Bar the Way","0.001953125"
"Right-away","0.001953125"
"Barrisdale","0.0009765625"
"Rock Sand","0.001953125"
"Roquebrune","0.0009765625"
"Topiary","0.001953125"
"Orme","0.0009765625"
"Plaisanterie","0.0009765625"
"Miss Matty","0.00390625"
"Marcovil","0.001953125"
"Marco","0.0009765625"
"Lady Villikins","0.0009765625"
"Simonath","0.001953125"
"Philomath","0.0009765625"
"White Eagle","0.00390625"
"Gallinule","0.0029296875"
"Isonomy","0.0009765625"
"Moorhen","0.0009765625"
"Merry Gal","0.001953125"
"Galopin","0.0009765625"
"Mary Seaton","0.0009765625"
"Mindful","0.00390625"
"Mother Siegel","0.0009765625"
"Noble Martha","0.001953125"
"Noble Chieftain","0.0009765625"
"Lady Martha","0.0009765625"
"Carbine","0.0009765625"
"Maid of the Mint","0.0009765625"
"Comic Song","0.0009765625"
"Peter Pan","0.0009765625"
"Royal Rose","0.0009765625"
"Petticoat","0.0009765625"
"Angelic","0.0009765625"
"Ogden","0.0009765625"
"Dorothy Gray","0.0009765625"
"Feale Bridge","0.015625"
"The Boss","0.001953125"
"Orby","0.001953125"
"Southern Cross","0.0009765625"
"Golden Hen","0.001953125"
"Chevele d'Or","0.0009765625"
"Hazlehen","0.0009765625"
"Diadumenos","0.001953125"
"Donnetta","0.0009765625"
"Flying Bridge","0.001953125"
"Bridge of Canny","0.0009765625"
"Gadfly","0.0009765625"
"Tolerate","0.0078125"
"Essexford","0.00390625"
"Desmond","0.0009765625"
"Goody Two-Shoes","0.0009765625"
"Girandole","0.001953125"
"Miss Tolka","0.00390625"
"Littleton","0.001953125"
"Jenny Geddes","0.0009765625"
"Miliolite","0.001953125"
"Medmenham","0.0009765625"
"Little Pearl","0.0009765625"
