"horse_name","percentage"
"Sunmelia","0.0029296875"
"Sun Briar","0.001953125"
"Bromelia","0.0009765625"
"Hug Again","0.005859375"
"Stimulus","0.00390625"
"Hurakan","0.0009765625"
"Affection","0.0029296875"
"Isidor","0.0009765625"
"One I Love","0.0009765625"
"Dolly Whisk","0.0078125"
"Whiskaway","0.00390625"
"Whisk Broom","0.0107421875"
"Audience","0.00390625"
"Inaugural","0.00390625"
"Voter","0.001953125"
"Court Dress","0.0009765625"
"Dolly Seth","0.00390625"
"Seth","0.001953125"
"Adam","0.0009765625"
"Purity","0.0009765625"
"Royal Dolly","0.001953125"
"Right Royal","0.0009765625"
"Pretty Dolly","0.0009765625"
"Mahmoudess","0.015625"
"Forever Yours","0.0078125"
"Toro","0.00390625"
"The Porter","0.001953125"
"Sweep","0.0068359375"
"Ballet Girl","0.0009765625"
"Brocatelle","0.001953125"
"Radium","0.0029296875"
"Pietra","0.0009765625"
"Winsome Way","0.00390625"
"Tetratema","0.0048828125"
"Scotch Gift","0.0009765625"
"Last Ray","0.001953125"
"Addenda","0.0009765625"
"Stymie","0.015625"
"Equestrian","0.0078125"
"Equipoise","0.0078125"
"Pennant","0.00390625"
"Royal Rose","0.001953125"
"Swinging","0.00390625"
"Balancoire","0.001953125"
"Frilette","0.00390625"
"Frillery","0.001953125"
"Petticoat","0.0009765625"
"Stop Watch","0.0078125"
"On Watch","0.00390625"
"Colin","0.001953125"
"Commando","0.0029296875"
"Pastorella","0.0009765625"
"Rubia Granda","0.001953125"
"Greenman","0.0009765625"
"The Great Ruby","0.0009765625"
"Sunset Gun","0.00390625"
"Eventide","0.001953125"
"Uncle","0.0009765625"
"Noontide","0.0009765625"
"Pretty Jo","0.015625"
"Bull Lea","0.01171875"
"Bull Dog","0.0107421875"
"Rose Leaves","0.005859375"
"Ballot","0.0029296875"
"Cerito","0.0009765625"
"Colonial","0.0029296875"
"Trenton","0.001953125"
"Thankful Blossom","0.0009765625"
"Fib","0.0078125"
"Westy Hogan","0.00390625"
"Dick Finnell","0.001953125"
"King Eric","0.0009765625"
"Tea's Over","0.0009765625"
"Carrie Jones","0.001953125"
"Requital","0.0009765625"
"Intermission","0.0009765625"
"Hyperbole","0.00390625"
"Jack Atkin","0.001953125"
"Sain","0.00390625"
"El Salado","0.0009765625"
"Land League","0.001953125"
"Combine","0.0009765625"
"Gulf Stream","0.015625"
"Hyperion","0.05859375"
"Tide-way","0.0078125"
"Fairway","0.017578125"
"Drift","0.00390625"
"Santa Cruz","0.001953125"
"Neil Gow","0.001953125"
"Santa Brigida","0.0009765625"
"Mignon","0.015625"
"Fox Cub","0.0078125"
"Foxhunter","0.00390625"
"Foxlaw","0.001953125"
"Son-in-Law","0.0107421875"
"Alope","0.0029296875"
"Trimestral","0.001953125"
"William the Third","0.0009765625"
"Mistrella","0.0009765625"
"Dorina","0.00390625"
"La Farina","0.00390625"
"Sans Souci","0.001953125"
"Malatesta","0.001953125"
"Dora Agnes","0.001953125"
"D'Amour","0.0009765625"
"Mi Condesa","0.0078125"
"Barranquero","0.00390625"
"Verdun","0.001953125"
"Vellena","0.0009765625"
"Barandilla","0.001953125"
"Sardanapale","0.001953125"
"Boudra","0.0009765625"
"Pethy","0.00390625"
"Tiny","0.001953125"
"Jardy","0.0009765625"
"La Nenita","0.0009765625"
"La Pinguina","0.001953125"
"Calepino","0.0009765625"
"Cherette","0.0009765625"
"Hillary","0.015625"
"Khaled","0.0078125"
"Eclair","0.00390625"
"Ethnarch","0.001953125"
"Karenza","0.0009765625"
"Black Ray","0.0029296875"
"Black Jester","0.0009765625"
"Lady Brilliant","0.0009765625"
"Snow Bunny","0.0078125"
"Boswell","0.00390625"
"Bosworth","0.001953125"
"Flying Gal","0.001953125"
"Filante","0.0009765625"
"La Rose","0.00390625"
"Jacopo","0.001953125"
"Sansovino","0.0009765625"
"La Rambla","0.001953125"
"La Rablee","0.0009765625"
"Dowager","0.015625"
"Free France","0.0078125"
"La France","0.0048828125"
"Flambette","0.0029296875"
"Durbar","0.0009765625"
"La Flambee","0.0009765625"
"Marcellina","0.0078125"
"Figaro","0.00390625"
"Colorado","0.001953125"
"Canyon","0.0009765625"
"Tillywhim","0.001953125"
"Lily Rose","0.0009765625"
"Belle Mere","0.00390625"
"Dark Ronald","0.00390625"
"Mother in Law","0.00390625"
"Cinna","0.0029296875"
"Baroness La Fleche","0.0009765625"
"ゼダーン","0.015625"
"Grey Sovereign","0.0078125"
"Nasrullah","0.044921875"
"Kong","0.00390625"
"Baytown","0.001953125"
"Achtoi","0.0009765625"
"Princess Herodias","0.0009765625"
"Clang","0.001953125"
"Vibration","0.0009765625"
"Vareta","0.0078125"
"Vilmorin","0.00390625"
"Gold Bridge","0.005859375"
"Golden Boss","0.0029296875"
"Flying Diadem","0.0029296875"
"Queen of the Meadows","0.001953125"
"Queen of the Blues","0.0009765625"
"Veronique","0.00390625"
"Mon Talisman","0.001953125"
"Ruthene","0.0009765625"
"Volubilis","0.001953125"
"Alcantara","0.0029296875"
"Polyflora","0.0009765625"
"Khairunissa","0.015625"
"Prince Bio","0.0078125"
"Prince Rose","0.01953125"
"Rose Prince","0.009765625"
"Prince Palatine","0.0048828125"
"Eglantine","0.005859375"
"Indolence","0.009765625"
"Gay Crusader","0.0048828125"
"Barrier","0.0048828125"
"Biologie","0.00390625"
"Bacteriophage","0.001953125"
"Pharmacie","0.0009765625"
"Eponge","0.001953125"
"Cadum","0.0009765625"
"Sea Moss","0.0009765625"
"Palariva","0.0078125"
"Palestine","0.00390625"
"Fair Trial","0.0205078125"
"Lady Juror","0.009765625"
"Una","0.001953125"
"Uganda","0.0009765625"
"Rivaz","0.00390625"
"オンリーフォアライフ","0.015625"
"Chanteur","0.0078125"
"Chateau Bouscaut","0.00390625"
"Kircubbin","0.001953125"
"Captivation","0.0009765625"
"Avon Hack","0.0009765625"
"Ramondie","0.001953125"
"La Rille","0.0009765625"
"La Diva","0.00390625"
"Blue Skies","0.001953125"
"Blue Pill","0.0009765625"
"La Traviata","0.001953125"
"Tregaron","0.0009765625"
"Life Sentence","0.0078125"
"Court Martial","0.01953125"
"Instantaneous","0.009765625"
"Hurry On","0.009765625"
"Picture","0.0048828125"
"Borobella","0.00390625"
"Bois Roussel","0.0068359375"
"Vatout","0.0029296875"
"Annabel","0.001953125"
"Arabella","0.0009765625"
"Lorelei","0.015625"
"Prince Chevalier","0.0078125"
"Chevalerie","0.00390625"
"Abbot's Speed","0.001953125"
"Abbots Trace","0.0107421875"
"Mary Gaunt","0.0009765625"
"Kassala","0.001953125"
"Cylgad","0.0009765625"
"Farizade","0.0009765625"
"Rock Goddess","0.0078125"
"Rockfoil","0.00390625"
"Felstead","0.001953125"
"Spion Kop","0.0009765625"
"Felkington","0.0009765625"
"Rockliffe","0.001953125"
"Santorb","0.0009765625"
"Sweet Rocket","0.0009765625"
"Black Duchess","0.0009765625"
"Isoletta","0.0009765625"
"Isabel","0.0009765625"
"Rosalys","0.0009765625"
"Thicket","0.015625"
"Thorn Wood","0.0078125"
"Prince Chimay","0.0009765625"
"Vasthi","0.0009765625"
"Point Duty","0.00390625"
"Grand Parade","0.001953125"
"Orby","0.0029296875"
"Grand Geraldine","0.0009765625"
"Pinprick","0.001953125"
"Third Trick","0.0009765625"
"Preciptic","0.01953125"
"Precipitation","0.009765625"
"Marcovil","0.0048828125"
"Lady Villikins","0.001953125"
"Tout Suite","0.00390625"
"Star","0.001953125"
"Double Life","0.0048828125"
"Bachelor's Double","0.001953125"
"Tredennis","0.001953125"
"Lady Bawn","0.0009765625"
"Saint Joan","0.001953125"
"Willbrook","0.0009765625"
"Flo Desmond","0.0009765625"
"Artistic","0.009765625"
"Ishtar","0.0048828125"
"Persimmon","0.0029296875"
"Fascination","0.0009765625"
"Campanette","0.015625"
"Calluna","0.0078125"
"Campanula","0.00390625"
"Vesper Bell","0.001953125"
"Pommern","0.0009765625"
"St. Catrine","0.0009765625"
"Nearctic","0.078125"
"Lady Angela","0.0390625"
"Sister Sarah","0.01953125"
"Tracery","0.0087890625"
"Abbots Anne","0.00390625"
"Sarita","0.009765625"
"Molly Desmond","0.00390625"
"Natalma","0.078125"
"Native Dancer","0.0546875"
"Polynesian","0.03125"
"Unbreakable","0.015625"
"Sickle","0.0068359375"
"Blue Glass","0.0068359375"
"Black Polly","0.015625"
"Polymelian","0.0087890625"
"Black Queen","0.0068359375"
"Geisha","0.02734375"
"Discovery","0.0185546875"
"Display","0.013671875"
"Ariadne","0.0078125"
"Miyako","0.013671875"
"John P. Grier","0.005859375"
"La Chica","0.005859375"
"Plymstock","0.001953125"
"Winkipop","0.001953125"
"Barra","0.015625"
"Formor","0.0078125"
"Ksar","0.00390625"
"Bruleur","0.001953125"
"Chouberski","0.001953125"
"Basse Terre","0.001953125"
"Kizil Kourgan","0.001953125"
"Omnium","0.0009765625"
"Kasbah","0.0009765625"
"Formose","0.00390625"
"Clarissimus","0.001953125"
"Quintessence","0.0009765625"
"Terre Neuve","0.001953125"
"Nimbus","0.0009765625"
"La Favorite","0.0078125"
"Biribi","0.00390625"
"Satirical","0.0009765625"
"La Bidouze","0.001953125"
"La Bidassoa","0.0009765625"
"La Pompadour","0.00390625"
"Fly Away","0.001953125"
"Cerda","0.0009765625"
"Double Jay","0.0234375"
"Balladier","0.015625"
"Blue Warbler","0.0078125"
"May Bird","0.00390625"
"Broomshot","0.01171875"
"Centre Shot","0.005859375"
"Grand Shot","0.0029296875"
"Busanda","0.0390625"
"War Admiral","0.0234375"
"Brushup","0.01171875"
"Annette K.","0.005859375"
"Businesslike","0.01953125"
"La Troienne","0.01171875"
"Helene de Troie","0.005859375"
"Revoked","0.0234375"
"Gala Belle","0.01171875"
"Bel Tempo","0.005859375"
"Belvale","0.0029296875"
"Miss Muffet","0.0234375"
"Challedon","0.01171875"
"Challenger","0.005859375"
"Sword Play","0.0029296875"
"Laura Gal","0.005859375"
"Laura Dianti","0.0029296875"
"Bona Via","0.01171875"
"Twink","0.005859375"
"Blink","0.0029296875"
"Banniere","0.0029296875"
"Goodway","0.005859375"
"Waygood","0.0029296875"
"Ivabel","0.0029296875"
"Cinderella","0.0009765625"
"Bonnie Gal","0.0009765625"
"Thrush","0.0009765625"
"May Bruce","0.0009765625"
"Sir Dixon","0.0009765625"
"Sallie McClelland","0.0009765625"
"St. Serf","0.0009765625"
"The Task","0.0009765625"
"Foul Shot","0.0009765625"
"Grand Lady","0.0009765625"
"Pink Domino","0.001953125"
"Harry of Hereford","0.001953125"
"Bathing Girl","0.001953125"
"Helicon","0.001953125"
"Lady of Pedigree","0.001953125"
"Watervale","0.0009765625"
"Beldame","0.0009765625"
"Great Sport","0.0009765625"
"Flash of Steel","0.0009765625"
"Wrack","0.001953125"
"Lady Errant","0.0009765625"
"Balma","0.0009765625"
"Ascenseur","0.0009765625"
"Ogden","0.0009765625"
"Ivory Bells","0.0009765625"
"New Providence","0.015625"
"Bull Page","0.0078125"
"Our Page","0.00390625"
"Occult","0.001953125"
"Dis Donc","0.0009765625"
"Bonnie Witch","0.0009765625"
"Fair Colleen","0.0078125"
"Fairvale","0.00390625"
"Fairford","0.001953125"
"Pallet Crag","0.0009765625"
"Vallema","0.001953125"
"Valla","0.0009765625"
"Shining Sun","0.015625"
"Chop Chop","0.0078125"
"Flares","0.0048828125"
"Gallant Fox","0.00390625"
"Marguerite","0.005859375"
"Flambino","0.001953125"
"Sceptical","0.00390625"
"Buchan","0.00390625"
"Clodagh","0.001953125"
"Clare","0.0009765625"
"Solar Display","0.0078125"
"Dark Display","0.00390625"
"Cicuta","0.0029296875"
"Dark Loveliness","0.001953125"
"Traumer","0.0009765625"
"Sunny Love","0.0009765625"
"Bold Ruler","0.015625"
"Miss Disco","0.0078125"
"Light Brigade","0.0009765625"
"Adrienne","0.0009765625"
"Outdone","0.00390625"
"Pompey","0.001953125"
"Cleopatra","0.0009765625"
"Sweep Out","0.001953125"
"Sweep On","0.0009765625"
"Dugout","0.0009765625"
"Somethingroyal","0.015625"
"Princequillo","0.0234375"
"Cosquilla","0.01171875"
"Papyrus","0.0068359375"
"Miss Matty","0.0029296875"
"Quick Thought","0.005859375"
"Mindful","0.0029296875"
"Imperatrice","0.0078125"
"Caruso","0.00390625"
"Pasquita","0.0009765625"
"Sweet Music","0.001953125"
"Harmonicon","0.0009765625"
"Isette","0.0009765625"
"Cinquepace","0.00390625"
"Brown Bud","0.001953125"
"Brown Prince","0.0009765625"
"June Rose","0.0009765625"
"Assignation","0.001953125"
"Cinq a Sept","0.0009765625"
"Crimson Satan","0.015625"
"Spy Song","0.0078125"
"Mata Hari","0.00390625"
"Peter Hastings","0.001953125"
"Nettie Hastings","0.0009765625"
"War Woman","0.001953125"
"Topaz","0.0009765625"
"Papila","0.0078125"
"Requiebro","0.00390625"
"Re-Echo","0.001953125"
"Reverberation","0.0009765625"
"Mabille","0.0009765625"
"Trepadora","0.001953125"
"Vis a Vis","0.0009765625"
"Papalona","0.00390625"
"Papanatas","0.001953125"
"Pippermint","0.0009765625"
"Kouba","0.0009765625"
"Tarumba","0.001953125"
"Val d'Or","0.0009765625"
"Bolero Rose","0.015625"
"Bolero","0.0078125"
"Eight Thirty","0.00390625"
"Pilate","0.0078125"
"Friar Rock","0.00390625"
"Dinner Time","0.001953125"
"Seaplane","0.0009765625"
"Stepwisely","0.00390625"
"Wise Counsellor","0.001953125"
"Mentor","0.0009765625"
"Rustle","0.0009765625"
"Stephanie","0.0029296875"
"Malachite","0.0009765625"
"First Rose","0.0078125"
"Menow","0.00390625"
"Alcibiades","0.001953125"
"Supremus","0.0029296875"
"Regal Roman","0.0009765625"
"Rare Bloom","0.00390625"
"Rowes Bud","0.001953125"
"Cherokee Rose","0.0009765625"
"Raise a Native","0.03125"
"Raise You","0.015625"
"Case Ace","0.0078125"
"Sweetheart","0.00390625"
"Humanity","0.001953125"
"Lady Glory","0.0078125"
"American Flag","0.00390625"
"Beloved","0.00390625"
"Bill and Coo","0.001953125"
"Exclusive","0.015625"
"Shut Out","0.0078125"
"Goose Egg","0.00390625"
"Oval","0.001953125"
"Olympia","0.0009765625"
"Good Example","0.01171875"
"Parade Girl","0.005859375"
"Panoply","0.0048828125"
"Crafty Admiral","0.015625"
"Fighting Fox","0.0078125"
"Celt","0.0029296875"
"Maid of Erin","0.0009765625"
"Fairy Ray","0.001953125"
"Seraph","0.0009765625"
"Admiral's Lady","0.0078125"
"Boola Brook","0.00390625"
"Brookdale","0.001953125"
"Sweepaway","0.0009765625"
"Scarlet Ribbon","0.015625"
"Volcanic","0.0078125"
"Ambrose Light","0.00390625"
"La Roseraie","0.001953125"
"Niceas","0.0009765625"
"Eblouissante","0.0009765625"
"Hot Supper","0.00390625"
"Big Dinner","0.001953125"
"Buckwheat Cake","0.0009765625"
"Native Valor","0.0078125"
"Native Gal","0.00390625"
"Native Wit","0.001953125"
"Nature's Smile","0.0009765625"
"Lady Lightfoot","0.0009765625"
"Perth","0.0009765625"
"Rose de Mai","0.0009765625"
"Gay Laura","0.0009765625"
"Grey Leg","0.0009765625"
"Bar the Way","0.0009765625"
"Topiary","0.0009765625"
"Simonath","0.0009765625"
"Merry Gal","0.0009765625"
"Noble Martha","0.0009765625"
"Knights Daughter","0.015625"
"Sir Cosmo","0.0078125"
"The Boss","0.00390625"
"Orme","0.0009765625"
"Rhoda B.","0.0009765625"
"Southern Cross","0.001953125"
"Meteor","0.0009765625"
"Resplendent","0.0009765625"
"Ayn Hali","0.00390625"
"L'Abbesse de Jouarre","0.0009765625"
"Lalla Rookh","0.001953125"
"Hackler","0.0009765625"
"Lady Gough","0.0009765625"
"Feola","0.0078125"
"Friar Marcus","0.00390625"
"Cicero","0.001953125"
"Gas","0.0009765625"
"Prim Nun","0.001953125"
"Nunsuch","0.0009765625"
"Aloe","0.00390625"
"Altoviscar","0.0009765625"
"Victoria Regina","0.015625"
"Menetrier","0.0078125"
"Fair Copy","0.00390625"
"Composure","0.001953125"
"La Melodie","0.00390625"
"La Souriciere","0.001953125"
"McKinley","0.0009765625"
"La Panade","0.0009765625"
"Victoriana","0.0078125"
"Windfields","0.00390625"
"Bunty Lawless","0.009765625"
"Ladder","0.0048828125"
"Mintwina","0.0048828125"
"Nandi","0.001953125"
"Golden Feast","0.0009765625"
"Iribelle","0.00390625"
"Osiris","0.001953125"
"Most Beautiful","0.0009765625"
"Belmona","0.001953125"
"King James","0.0009765625"
"Belmon","0.0009765625"
"Bunty's Flight","0.015625"
"Ladkin","0.001953125"
"Lading","0.0009765625"
"Mint Briar","0.001953125"
"Assagai","0.0009765625"
"Sweet Briar","0.0009765625"
"Edwina","0.001953125"
"Lady Godiva","0.0009765625"
"Broomflight","0.0078125"
"Deil","0.00390625"
"Diavolo","0.001953125"
"Vexatious","0.0009765625"
"Gallant Lady","0.001953125"
"Peroration","0.0009765625"
"Air Post","0.00390625"
"Ariel","0.001953125"
"Eternal","0.0009765625"
"Adana","0.0009765625"
"Posted","0.001953125"
"Swift and Sure","0.0009765625"
"Postage","0.0009765625"
"Shakney","0.015625"
"Jabneh","0.0078125"
"Bimelech","0.00390625"
"Bellesoeur","0.00390625"
"Beau Pere","0.001953125"
"Donatrice","0.001953125"
"Donatello","0.0009765625"
"Tivoli","0.0009765625"
"Grass Shack","0.0078125"
"Gold Digger","0.015625"
"Nashua","0.0078125"
"Segula","0.00390625"
"Johnstown","0.001953125"
"Jamestown","0.0009765625"
"Sekhmet","0.001953125"
"Prosopopee","0.0009765625"
"Sequence","0.0078125"
"Count Fleet","0.00390625"
"Reigh Count","0.001953125"
"Sunreigh","0.0009765625"
"Contessina","0.0009765625"
"Quickly","0.001953125"
"Haste","0.0009765625"
"Miss Dogwood","0.00390625"
"Myrtlewood","0.001953125"
"Frizeur","0.0009765625"
"Road At Sea","0.015625"
"Bald Eagle","0.0078125"
"Siama","0.00390625"
"Tiger","0.001953125"
"Starless Moment","0.0009765625"
"China Face","0.001953125"
"Sweepilla","0.0009765625"
"Hard-a-Lee","0.0078125"
"Impulsive","0.00390625"
"Mandy Hamilton","0.0009765625"
"Miss Mahmoud","0.001953125"
"Miss Erene","0.0009765625"
"Proud Pied","0.015625"
"Seven Corners","0.0078125"
"Roman","0.00390625"
"Buckup","0.001953125"
"Look Up","0.0009765625"
"Miss Traffic","0.00390625"
"Boxthorn","0.001953125"
"Doreid","0.0009765625"
"Traffic Court","0.001953125"
"Traffic","0.0009765625"
"Ancient History","0.0078125"
"Gallant Man","0.00390625"
"Migoli","0.001953125"
"Mah Iran","0.0009765625"
"Majideh","0.001953125"
"Qurrat-al-Ain","0.0009765625"
"Hypermnestra","0.00390625"
"Benjamine","0.001953125"
"Brumeux","0.0009765625"
"My Dame","0.0009765625"
"Special","0.015625"
"Forli","0.0078125"
"Aristophanes","0.00390625"
"Commotion","0.001953125"
"Mieuxce","0.0009765625"
"Riot","0.0009765625"
"Trevisa","0.00390625"
"Advocate","0.001953125"
"Guiding Star","0.0009765625"
"Veneta","0.001953125"
"Foxglove","0.0009765625"
"Dogaresa","0.0009765625"
"Thong","0.0078125"
"Nantallah","0.00390625"
"Shimmer","0.001953125"
"Broad Ripple","0.0009765625"
"Rough Shod","0.00390625"
"Dalmary","0.001953125"
"Simon's Shoes","0.0009765625"
