"horse_name","percentage"
"Rouge et Noir","0.025390625"
"St. Germans","0.0126953125"
"Hamoaze","0.0068359375"
"Baton Rouge","0.0126953125"
"Baton","0.005859375"
"Cosmic Bomb","0.03125"
"Pharamond","0.029296875"
"Polymelus","0.0107421875"
"Cyllene","0.00390625"
"Maid Marian","0.001953125"
"Bromus","0.0078125"
"Sainfoin","0.00390625"
"Cheery","0.001953125"
"Selene","0.03125"
"Chaucer","0.0126953125"
"St. Simon","0.0068359375"
"Canterbury Pilgrim","0.0029296875"
"Serenissima","0.0107421875"
"Minoru","0.005859375"
"Gondolette","0.00390625"
"Banish Fear","0.015625"
"Herodiade","0.0078125"
"Over There","0.00390625"
"Summer Girl","0.001953125"
"Herodias","0.0048828125"
"The Tetrarch","0.0087890625"
"Honora","0.001953125"
"Almahmoud","0.0390625"
"Mahmoud","0.0234375"
"Blandford","0.0166015625"
"Blanche","0.0048828125"
"Malva","0.0146484375"
"Charles O'Malley","0.005859375"
"Wild Arum","0.00390625"
"Mah Mahal","0.01171875"
"Bayardo","0.01171875"
"Rosedrop","0.0087890625"
"Lady Josephine","0.0087890625"
"Arbitrator","0.01953125"
"Peace Chance","0.009765625"
"Chance Shot","0.0048828125"
"Quelle Chance","0.001953125"
"Peace","0.0048828125"
"Stefan the Great","0.0029296875"
"Memories","0.001953125"
"Mother Goose","0.009765625"
"Chicle","0.0048828125"
"Lady Hamburg","0.0029296875"
"Flying Witch","0.0048828125"
"Broomstick","0.0048828125"
"Fly by Night","0.001953125"
"Promised Land","0.015625"
"Palestinian","0.0078125"
"Sun Again","0.00390625"
"Sun Teddy","0.001953125"
"Sunmelia","0.0009765625"
"Hug Again","0.001953125"
"Stimulus","0.0029296875"
"Affection","0.0009765625"
"Dolly Whisk","0.00390625"
"Whiskaway","0.001953125"
"Whisk Broom","0.0048828125"
"Inaugural","0.0009765625"
"Dolly Seth","0.001953125"
"Seth","0.0009765625"
"Royal Dolly","0.0009765625"
"Mahmoudess","0.0078125"
"Forever Yours","0.00390625"
"Toro","0.001953125"
"The Porter","0.0009765625"
"Brocatelle","0.0009765625"
"Winsome Way","0.001953125"
"Tetratema","0.0029296875"
"Last Ray","0.0009765625"
"Pretty Ways","0.015625"
"Stymie","0.015625"
"Equestrian","0.0078125"
"Equipoise","0.0078125"
"Pennant","0.0048828125"
"Swinging","0.0029296875"
"Frilette","0.00390625"
"Frillery","0.00390625"
"Stop Watch","0.0078125"
"On Watch","0.00390625"
"Colin","0.001953125"
"Rubia Granda","0.001953125"
"Sunset Gun","0.00390625"
"Eventide","0.001953125"
"Pretty Jo","0.0078125"
"Bull Lea","0.021484375"
"Bull Dog","0.0283203125"
"Rose Leaves","0.0107421875"
"Ballot","0.0048828125"
"Colonial","0.0048828125"
"Fib","0.00390625"
"Westy Hogan","0.001953125"
"Dick Finnell","0.0009765625"
"Carrie Jones","0.0009765625"
"Hyperbole","0.001953125"
"Jack Atkin","0.0009765625"
"Land League","0.0009765625"
"Montparnasse","0.015625"
"Gulf Stream","0.0078125"
"Hyperion","0.0302734375"
"Tide-way","0.00390625"
"Fairway","0.0107421875"
"Drift","0.00390625"
"Santa Cruz","0.001953125"
"Mignon","0.0078125"
"Fox Cub","0.00390625"
"Foxhunter","0.001953125"
"Foxlaw","0.0009765625"
"Trimestral","0.001953125"
"Dorina","0.0029296875"
"La Farina","0.0009765625"
"Dora Agnes","0.0009765625"
"Mi Condesa","0.00390625"
"Barranquero","0.001953125"
"Verdun","0.001953125"
"Barandilla","0.0009765625"
"Pethy","0.001953125"
"Tiny","0.0009765625"
"La Pinguina","0.0009765625"
"Edelweiss","0.015625"
"Hillary","0.0078125"
"Khaled","0.00390625"
"Eclair","0.001953125"
"Ethnarch","0.0009765625"
"Black Ray","0.0009765625"
"Snow Bunny","0.00390625"
"Boswell","0.001953125"
"Bosworth","0.0009765625"
"Flying Gal","0.0009765625"
"La Rose","0.001953125"
"Jacopo","0.0009765625"
"La Rambla","0.0009765625"
"Dowager","0.0078125"
"Free France","0.00390625"
"La France","0.005859375"
"Flambette","0.00390625"
"Marcellina","0.00390625"
"Figaro","0.001953125"
"Colorado","0.0009765625"
"Tillywhim","0.0009765625"
"Belle Mere","0.001953125"
"Son-in-Law","0.01171875"
"Cinna","0.0009765625"
"Bold Ruler","0.01953125"
"Nasrullah","0.03125"
"Miss Disco","0.009765625"
"Discovery","0.0107421875"
"Display","0.0048828125"
"Cicuta","0.001953125"
"Ariadne","0.0048828125"
"Light Brigade","0.0029296875"
"Adrienne","0.001953125"
"Outdone","0.0048828125"
"Pompey","0.0029296875"
"Sun Briar","0.001953125"
"Cleopatra","0.001953125"
"Sweep Out","0.001953125"
"Sweep On","0.0009765625"
"Dugout","0.0009765625"
"Missy Baba","0.015625"
"My Babu","0.0078125"
"Djebel","0.00390625"
"Tourbillon","0.005859375"
"Ksar","0.005859375"
"Durban","0.00390625"
"Loika","0.001953125"
"Gay Crusader","0.0078125"
"Coeur a Coeur","0.0009765625"
"Perfume","0.00390625"
"Badruddin","0.001953125"
"Uvira","0.0078125"
"Umidwar","0.00390625"
"Uganda","0.00390625"
"Bridaine","0.001953125"
"Hush","0.001953125"
"Lady Lawless","0.00390625"
"Dark Ronald","0.0068359375"
"Mother in Law","0.0029296875"
"Entanglement","0.001953125"
"Rambling Rose","0.0009765625"
"Involvement","0.015625"
"Intent","0.0078125"
"War Relic","0.00390625"
"Friar's Carse","0.001953125"
"Friar Rock","0.001953125"
"Problem","0.0009765625"
"Liz F.","0.00390625"
"Bubbling Over","0.001953125"
"Beaming Beauty","0.0009765625"
"Weno","0.001953125"
"Rosie O'Grady","0.0009765625"
"Lea Lane","0.0078125"
"Lea Lark","0.00390625"
"Colosseum","0.001953125"
"Ariel","0.001953125"
"Arena","0.0009765625"
"Gleam","0.015625"
"Tournoi","0.0078125"
"Bruleur","0.001953125"
"Kizil Kourgan","0.001953125"
"Durbar","0.0009765625"
"Banshee","0.0009765625"
"Eroica","0.00390625"
"Banstar","0.001953125"
"Macedonienne","0.001953125"
"Chulo","0.0009765625"
"Isle Maniere","0.0009765625"
"Flaring Top","0.0234375"
"Menow","0.0234375"
"Alcibiades","0.01171875"
"Supremus","0.005859375"
"Regal Roman","0.005859375"
"Flaming Top","0.01171875"
"Omaha","0.005859375"
"Gallant Fox","0.0029296875"
"Flambino","0.0029296875"
"Firetop","0.005859375"
"Summit","0.0029296875"
"Alcide","0.015625"
"Alycidon","0.0078125"
"Donatello","0.00390625"
"Delleana","0.001953125"
"Clarissimus","0.0009765625"
"Duccia di Buoninsegna","0.0009765625"
"Aurora","0.00390625"
"Rose Red","0.001953125"
"Chenille","0.0078125"
"King Salmon","0.005859375"
"Salmon-Trout","0.0029296875"
"Salamandra","0.0009765625"
"Sweet Aloe","0.00390625"
"Cameronian","0.001953125"
"Una Cameron","0.0009765625"
"Aloe","0.005859375"
"Alope","0.0029296875"
"Admonish","0.015625"
"Palestine","0.0078125"
"Fair Trial","0.01171875"
"Lady Juror","0.0087890625"
"Una","0.00390625"
"Scotch Gift","0.0009765625"
"Warning","0.0078125"
"Chanteur","0.00390625"
"Chateau Bouscaut","0.001953125"
"Kircubbin","0.0009765625"
"Ramondie","0.0009765625"
"La Diva","0.001953125"
"Blue Skies","0.0009765625"
"La Traviata","0.0009765625"
"Vertencia","0.00390625"
"Deiri","0.001953125"
"Aethelstan","0.0009765625"
"Desra","0.0009765625"
"Advertencia","0.001953125"
"Ad Gloriam","0.0009765625"
"Sallymount","0.015625"
"Tudor Minstrel","0.01171875"
"Owen Tudor","0.009765625"
"Mary Tudor","0.0048828125"
"Anna Bolena","0.001953125"
"Sansonnet","0.005859375"
"Sansovino","0.0029296875"
"Queen of Shiraz","0.0078125"
"Bahram","0.00390625"
"Friar's Daughter","0.001953125"
"Friar Marcus","0.0048828125"
"Garron Lass","0.0009765625"
"Qurrat-al-Ain","0.00390625"
"Buchan","0.001953125"
"Harpsichord","0.001953125"
"Louvois","0.0009765625"
"Golden Harp","0.0009765625"
"ヘザーランズ","0.015625"
"Tenerani","0.0078125"
"Bellini","0.00390625"
"Cavaliere d'Arpino","0.001953125"
"Chuette","0.0009765625"
"Bella Minna","0.001953125"
"Bachelor's Double","0.0009765625"
"Santa Minna","0.0009765625"
"Tofanella","0.00390625"
"Apelle","0.001953125"
"Sardanapale","0.0078125"
"Angelina","0.0009765625"
"Try Try Again","0.001953125"
"Cylgad","0.0009765625"
"Perseverance","0.0009765625"
"Dark Brocade","0.0078125"
"Le Ksar","0.00390625"
"Queen Iseult","0.001953125"
"Sweet Agnes","0.0009765625"
"Light Brocade","0.00390625"
"Galloper Light","0.001953125"
"Santa Fina","0.0009765625"
"Trilogy","0.001953125"
"Nearctic","0.015625"
"Anchora","0.001953125"
"Rabelais","0.0009765625"
"Hors Concours","0.0009765625"
"Sibola","0.0009765625"
"Lady Angela","0.0078125"
"Sister Sarah","0.00390625"
"Abbots Trace","0.00390625"
"Tracery","0.013671875"
"Abbots Anne","0.001953125"
"Sarita","0.001953125"
"Molly Desmond","0.0009765625"
"Natalma","0.015625"
"Native Dancer","0.0234375"
"Polynesian","0.013671875"
"Unbreakable","0.0068359375"
"Sickle","0.0048828125"
"Blue Glass","0.0029296875"
"Black Polly","0.0068359375"
"Polymelian","0.0048828125"
"Black Queen","0.0029296875"
"Geisha","0.01171875"
"Miyako","0.005859375"
"John P. Grier","0.00390625"
"La Chica","0.0029296875"
"Bull Page","0.015625"
"Voter","0.0029296875"
"Cerito","0.001953125"
"Trenton","0.001953125"
"Thankful Blossom","0.001953125"
"Our Page","0.0078125"
"Occult","0.00390625"
"Dis Donc","0.001953125"
"Bonnie Witch","0.001953125"
"Bonnie Star","0.0009765625"
"Ultimus","0.0068359375"
"Mandy Hamilton","0.001953125"
"Roi Herode","0.0029296875"
"Lady Cicero","0.001953125"
"Marguerite","0.0009765625"
"Wrack","0.0009765625"
"Torpenhow","0.0009765625"
"Prince Rose","0.0302734375"
"Rose Prince","0.0146484375"
"Prince Palatine","0.0078125"
"Persimmon","0.0048828125"
"Lady Lightfoot","0.0029296875"
"Eglantine","0.0078125"
"Perth","0.0029296875"
"Rose de Mai","0.0029296875"
"Indolence","0.0146484375"
"Gay Laura","0.0029296875"
"Barrier","0.0068359375"
"Grey Leg","0.0029296875"
"Bar the Way","0.0029296875"
"Cosquilla","0.0283203125"
"Papyrus","0.017578125"
"Rock Sand","0.005859375"
"Topiary","0.0048828125"
"Miss Matty","0.0087890625"
"Marcovil","0.005859375"
"Simonath","0.00390625"
"Quick Thought","0.013671875"
"White Eagle","0.0087890625"
"Gallinule","0.005859375"
"Merry Gal","0.00390625"
"Mindful","0.0068359375"
"Noble Martha","0.0029296875"
"Knights Daughter","0.017578125"
"Sir Cosmo","0.0087890625"
"The Boss","0.005859375"
"Orby","0.00390625"
"Orme","0.001953125"
"Rhoda B.","0.0009765625"
"Southern Cross","0.0029296875"
"Meteor","0.0009765625"
"Resplendent","0.0009765625"
"Ayn Hali","0.00390625"
"Desmond","0.0029296875"
"L'Abbesse de Jouarre","0.0009765625"
"Lalla Rookh","0.001953125"
"Hackler","0.0009765625"
"Lady Gough","0.0009765625"
"Feola","0.0087890625"
"Cicero","0.001953125"
"Gas","0.0009765625"
"Prim Nun","0.001953125"
"Nunsuch","0.0009765625"
"Altoviscar","0.0009765625"
"Miz Carol","0.015625"
"No Fiddling","0.0078125"
"King Cole","0.00390625"
"Golden Melody","0.001953125"
"Mont d'Or","0.0009765625"
"Ormonda","0.0029296875"
"Big Hurry","0.00390625"
"Peter Pan","0.00390625"
"Belgravia","0.001953125"
"La Troienne","0.0078125"
"Helene de Troie","0.00390625"
"Somethingroyal","0.015625"
"Imperatrice","0.0078125"
"Caruso","0.00390625"
"Pasquita","0.001953125"
"Sweet Music","0.001953125"
"Harmonicon","0.0009765625"
"Isette","0.0009765625"
"Cinquepace","0.00390625"
"Brown Bud","0.001953125"
"Brown Prince","0.0009765625"
"June Rose","0.0009765625"
"Assignation","0.001953125"
"Cinq a Sept","0.0009765625"
"Court Martial","0.015625"
"Sundridge","0.001953125"
"Americus Girl","0.0009765625"
"Instantaneous","0.0078125"
"Hurry On","0.005859375"
"Marco","0.001953125"
"Lady Villikins","0.001953125"
"Tout Suite","0.001953125"
"Star","0.0009765625"
"Picture","0.00390625"
"Plymstock","0.001953125"
"Winkipop","0.0009765625"
"Run Honey","0.015625"
"Bay Ronald","0.0048828125"
"Galicia","0.001953125"
"St. Frusquin","0.0009765625"
"Rosaline","0.0009765625"
"Honey Buzzard","0.0078125"
"Lady Peregrine","0.00390625"
"Lisma","0.001953125"
"Luscious","0.0009765625"
"Henry the Seventh","0.015625"
"King of the Tudors","0.0078125"
"Glen Line","0.00390625"
"Blue Peter","0.001953125"
"Fancy Free","0.0009765625"
"Scotia's Glen","0.001953125"
"Beresford","0.0009765625"
"Queen Scotia","0.0009765625"
"Vestal Girl","0.0078125"
"Fairy Prince","0.00390625"
"Cachalot","0.001953125"
"Harpoon","0.0009765625"
"Vestalia","0.00390625"
"Vulpina","0.001953125"
"St. Victrix","0.0009765625"
"Cistus","0.0009765625"
"Light Arctic","0.015625"
"Arctic Prince","0.0078125"
"Prince Chevalier","0.00390625"
"Chevalerie","0.001953125"
"Abbot's Speed","0.0009765625"
"Kassala","0.0009765625"
"Arctic Sun","0.00390625"
"Solar Flower","0.001953125"
"Serena","0.0009765625"
"Incandescent","0.0078125"
"Pont l'Eveque","0.00390625"
"Barneveldt","0.001953125"
"The Winter King","0.0009765625"
"Black Domino","0.0009765625"
"Ponteba","0.001953125"
"Belfonds","0.0009765625"
"Poet's Star","0.0009765625"
"Invisible","0.00390625"
"Asterus","0.0068359375"
"Astrella","0.0029296875"
"Will o'the Wisp","0.001953125"
"William's Pride","0.0009765625"
"Ticino","0.015625"
"Athanasius","0.0078125"
"Ferro","0.00390625"
"Landgraf","0.001953125"
"Louviers","0.0009765625"
"Ladora","0.0009765625"
"Frauenlob","0.001953125"
"Caius","0.0009765625"
"Farandole","0.001953125"
"Athanasie","0.00390625"
"Laland","0.001953125"
"Fels","0.0009765625"
"Ladyland","0.0009765625"
"Athene","0.001953125"
"Salamis","0.0009765625"
"Terra","0.0078125"
"Aditi","0.00390625"
"Darkie","0.0009765625"
"Aversion","0.00390625"
"Nuage","0.001953125"
"Antwort","0.001953125"
"Tenfelsrose","0.00390625"
"Robert le Diable","0.001953125"
"Ayrshire","0.0009765625"
"Rose Bay","0.0009765625"
"Rosanna","0.001953125"
"St. Maclou","0.0009765625"
"Rose of Jeddah","0.0009765625"
"Schwarzblaurot","0.015625"
"Magnat","0.0078125"
"Saint Astra","0.0009765625"
"Mafalda","0.00390625"
"Wallenstein","0.001953125"
"Wiener Madel","0.0009765625"
"Madam","0.001953125"
"Signorina","0.0009765625"
"Schwarzgold","0.0078125"
"Alchimist","0.00390625"
"Herold","0.001953125"
"Hornisse","0.0009765625"
"Schwarzliesel","0.00390625"
"Oleander","0.001953125"
"Prunus","0.0009765625"
"Orchidee","0.0009765625"
"Schwarz Kutte","0.001953125"
"Black Jester","0.0009765625"
"Raiment","0.0009765625"
"Nashua","0.03125"
"Segula","0.015625"
"Johnstown","0.0078125"
"Jamestown","0.005859375"
"St. James","0.0029296875"
"Mlle. Dazie","0.0029296875"
"Sekhmet","0.0078125"
"Prestige","0.0029296875"
"Gemma","0.0029296875"
"Prosopopee","0.00390625"
"Sans Souci","0.001953125"
"Peroraison","0.001953125"
"Rarelea","0.015625"
"Bleebok","0.0078125"
"Forteresse","0.00390625"
"Guerriere","0.001953125"
"Ossian","0.0009765625"
"Amazone","0.0009765625"
"Perdita","0.0009765625"
"Isinglass","0.0009765625"
"Glare","0.0009765625"
"War Dance","0.0009765625"
"Primrose Dame","0.0009765625"
"Callistrate","0.0009765625"
"May Pole","0.0009765625"
"Beppo","0.0009765625"
"Galeottia","0.0009765625"
"Pepper and Salt","0.0009765625"
"Quetta","0.0009765625"
"Right-away","0.001953125"
"Barrisdale","0.0009765625"
"Roquebrune","0.0009765625"
"Plaisanterie","0.0009765625"
"Philomath","0.0009765625"
"Isonomy","0.0009765625"
"Moorhen","0.0009765625"
"Galopin","0.0009765625"
"Mary Seaton","0.0009765625"
"Mother Siegel","0.0009765625"
"Noble Chieftain","0.0009765625"
"Lady Martha","0.0009765625"
"Occupy","0.015625"
"Flying Fox","0.001953125"
"Amie","0.001953125"
"Doremi","0.001953125"
"Carbine","0.0009765625"
"Maid of the Mint","0.0009765625"
"Comic Song","0.0009765625"
"Miss Bunting","0.0078125"
"Bunting","0.00390625"
"Royal Rose","0.0009765625"
"Petticoat","0.0009765625"
"Mirthful","0.00390625"
"Angelic","0.0009765625"
"Dismiss","0.001953125"
"Ogden","0.0009765625"
"Dorothy Gray","0.0009765625"
"Feale Bridge","0.015625"
"Gold Bridge","0.0078125"
"Golden Boss","0.00390625"
"Golden Hen","0.001953125"
"Chevele d'Or","0.0009765625"
"Hazlehen","0.0009765625"
"Flying Diadem","0.00390625"
"Diadumenos","0.001953125"
"Donnetta","0.0009765625"
"Flying Bridge","0.001953125"
"Bridge of Canny","0.0009765625"
"Gadfly","0.0009765625"
"Tolerate","0.0078125"
"Essexford","0.00390625"
"Goody Two-Shoes","0.0009765625"
"Girandole","0.001953125"
"Miss Tolka","0.00390625"
"Littleton","0.001953125"
"Jenny Geddes","0.0009765625"
"Miliolite","0.001953125"
"Medmenham","0.0009765625"
"Little Pearl","0.0009765625"
"Bold Reasoning","0.015625"
"Boldnesian","0.0078125"
"Alanesian","0.00390625"
"Alablue","0.001953125"
"Double Time","0.0009765625"
"Reason to Earn","0.0078125"
"Sailing Home","0.00390625"
"Wait A Bit","0.001953125"
"Espino","0.0009765625"
"Hi-Nelli","0.0009765625"
"Marching Home","0.001953125"
"Warrior Lass","0.0009765625"
"My Charmer","0.015625"
"Poker","0.0078125"
"Glamour","0.00390625"
"Striking","0.001953125"
"War Admiral","0.017578125"
"Baby League","0.001953125"
"Fair Charmer","0.0078125"
"Jet Action","0.00390625"
"Jet Pilot","0.001953125"
"Black Wave","0.0009765625"
"Busher","0.001953125"
"Myrtle Charm","0.00390625"
"Alsab","0.001953125"
"Good Goods","0.0009765625"
"Winds Chant","0.0009765625"
"Crepe Myrtle","0.001953125"
"Myrtlewood","0.0048828125"
"Crimson Satan","0.015625"
"Spy Song","0.0078125"
"Balladier","0.00390625"
"Blue Warbler","0.001953125"
"May Bird","0.0009765625"
"Mata Hari","0.00390625"
"Peter Hastings","0.001953125"
"Nettie Hastings","0.0009765625"
"War Woman","0.001953125"
"Topaz","0.0009765625"
"Papila","0.0078125"
"Requiebro","0.00390625"
"Re-Echo","0.001953125"
"Reverberation","0.0009765625"
"Mabille","0.0009765625"
"Trepadora","0.001953125"
"Vis a Vis","0.0009765625"
"Papalona","0.00390625"
"Papanatas","0.001953125"
"Pippermint","0.0009765625"
"Kouba","0.0009765625"
"Tarumba","0.001953125"
"Val d'Or","0.0009765625"
"Reagent","0.015625"
"Rasper","0.0078125"
"Red Sunset","0.00390625"
"Dulce","0.001953125"
"Albany Isle","0.0078125"
"Jamaica Inn","0.00390625"
"Jamaica","0.001953125"
"Love-oil","0.0009765625"
"Miss Albany","0.00390625"
"Knight of the Garter","0.001953125"
"Castelline","0.0009765625"
"Miss Finlay","0.001953125"
"My Prince","0.0009765625"
"St. Germanie","0.0009765625"
"Jester","0.015625"
"Tom Fool","0.0234375"
"Gaga","0.01171875"
"Alpoise","0.005859375"
"Laughing Queen","0.0029296875"
"Golden Apple","0.0078125"
"Eight Thirty","0.00390625"
"Pilate","0.001953125"
"Dinner Time","0.001953125"
"Seaplane","0.0009765625"
"Thorn Apple","0.00390625"
"Last Straw","0.001953125"
"Broom Flower","0.0009765625"
"Haze","0.015625"
"Olympia","0.0078125"
"Heliopolis","0.00390625"
"Miss Dolphin","0.00390625"
"Hurakan","0.0009765625"
"Tinamou","0.001953125"
"Casuarina","0.0009765625"
"Blue Castle","0.0078125"
"Blue Dust","0.00390625"
"Golden Araby","0.001953125"
"Golden Sun","0.0009765625"
"Sweet Palm","0.0009765625"
"Francis S.","0.015625"
"Blue Eyed Momo","0.0078125"
"Brushup","0.0078125"
"Sweep","0.0048828125"
"Annette K.","0.00390625"
"Big Event","0.00390625"
"Spanglet","0.015625"
"Alibhai","0.0078125"
"Teresina","0.00390625"
"Blue Tit","0.001953125"
"Wildfowler","0.0009765625"
"Petit Bleu","0.0009765625"
"Flawless Pearl","0.0078125"
"Miss Brief","0.00390625"
"Superman","0.0009765625"
"Princess Ormonde","0.0009765625"
"Hour Glass","0.0009765625"
"Black Maria","0.0009765625"
"Wonder","0.0009765625"
"La Grisette","0.0009765625"
"Raise You","0.015625"
"Case Ace","0.0078125"
"Sweetheart","0.00390625"
"Commando","0.0009765625"
"Running Stream","0.0009765625"
"Humanity","0.001953125"
"Red Cross","0.0009765625"
"Lady Glory","0.0078125"
"American Flag","0.00390625"
"Snoot","0.0009765625"
"Beloved","0.00390625"
"Audience","0.0009765625"
"Bill and Coo","0.001953125"
"Helmet","0.0009765625"
"Sequence","0.015625"
"Count Fleet","0.0078125"
"Reigh Count","0.00390625"
"Sunreigh","0.001953125"
"Sweet Briar","0.0009765625"
"Contessina","0.001953125"
"Count Schomberg","0.0009765625"
"Pitti","0.0009765625"
"Quickly","0.00390625"
"Haste","0.001953125"
"メントナン","0.0009765625"
"Miss Malaprop","0.0009765625"
"Stephanie","0.001953125"
"Malachite","0.0009765625"
"Miss Dogwood","0.0078125"
"Frizeur","0.001953125"
"Sweeper","0.0009765625"
"Frizette","0.0009765625"
"Busanda","0.015625"
"Hastings","0.0009765625"
"Fairy Gold","0.0009765625"
"Merry Token","0.0009765625"
"Ben Brush","0.0009765625"
"Pink Domino","0.0009765625"
"Harry of Hereford","0.0009765625"
"Bathing Girl","0.0009765625"
"Businesslike","0.0078125"
"Helicon","0.0009765625"
"Lady of Pedigree","0.0009765625"
