"horse_name","percentage"
"Banish Fear","0.0166015625"
"Herodiade","0.0078125"
"Over There","0.00390625"
"Summer Girl","0.0029296875"
"Permission","0.0009765625"
"Herodias","0.005859375"
"Vahren","0.0029296875"
"Honora","0.0029296875"
"Gallinule","0.00390625"
"Word of Honour","0.0009765625"
"Mahmoud","0.068359375"
"Blanche","0.0146484375"
"White Eagle","0.0029296875"
"Black Cherry","0.001953125"
"Charles O'Malley","0.009765625"
"Desmond","0.0087890625"
"Goody Two-Shoes","0.0009765625"
"Wild Arum","0.009765625"
"Robert le Diable","0.001953125"
"Marliacea","0.0009765625"
"Mah Mahal","0.0341796875"
"Galicia","0.009765625"
"St. Frusquin","0.009765625"
"Rosaline","0.009765625"
"Americus Girl","0.00390625"
"Arbitrator","0.046875"
"Peace Chance","0.0234375"
"Chance Shot","0.01171875"
"Quelle Chance","0.005859375"
"Ethelbert","0.0009765625"
"Qu'elle est Belle","0.0009765625"
"Peace","0.01171875"
"Stefan the Great","0.005859375"
"Perfect Peach","0.0009765625"
"Memories","0.005859375"
"Wallflower","0.0009765625"
"Mother Goose","0.0234375"
"Chicle","0.01171875"
"Lady Hamburg","0.005859375"
"Hamburg","0.001953125"
"Lady Frivoles","0.0009765625"
"Flying Witch","0.01171875"
"Broomstick","0.0126953125"
"Ben Brush","0.00390625"
"Elf","0.0009765625"
"Fly by Night","0.005859375"
"Dazzling","0.0009765625"
"Palestinian","0.015625"
"Sun Again","0.0078125"
"Sun Teddy","0.0048828125"
"Sunmelia","0.001953125"
"Sun Briar","0.001953125"
"Bromelia","0.0009765625"
"Hug Again","0.00390625"
"Stimulus","0.00390625"
"Hurakan","0.001953125"
"Affection","0.001953125"
"Isidor","0.0009765625"
"One I Love","0.0009765625"
"Dolly Whisk","0.0078125"
"Whiskaway","0.00390625"
"Whisk Broom","0.0107421875"
"Audience","0.0029296875"
"Inaugural","0.001953125"
"Voter","0.001953125"
"Court Dress","0.0009765625"
"Dolly Seth","0.00390625"
"Seth","0.001953125"
"Adam","0.0009765625"
"Purity","0.0009765625"
"Royal Dolly","0.001953125"
"Right Royal","0.0009765625"
"Pretty Dolly","0.0009765625"
"Mahmoudess","0.015625"
"Forever Yours","0.0078125"
"Toro","0.00390625"
"The Porter","0.001953125"
"Sweep","0.01171875"
"Ballet Girl","0.0009765625"
"Brocatelle","0.001953125"
"Radium","0.0009765625"
"Pietra","0.0009765625"
"Winsome Way","0.00390625"
"Tetratema","0.00390625"
"Scotch Gift","0.001953125"
"Last Ray","0.001953125"
"Addenda","0.0009765625"
"Stymie","0.03125"
"Equestrian","0.015625"
"Equipoise","0.0078125"
"Pennant","0.00390625"
"Royal Rose","0.001953125"
"Swinging","0.00390625"
"Balancoire","0.0029296875"
"Frilette","0.0078125"
"Frillery","0.00390625"
"Petticoat","0.001953125"
"Stop Watch","0.015625"
"On Watch","0.0078125"
"Colin","0.00390625"
"Commando","0.0029296875"
"Pastorella","0.001953125"
"Rubia Granda","0.00390625"
"Greenman","0.001953125"
"The Great Ruby","0.001953125"
"Sunset Gun","0.0078125"
"Eventide","0.00390625"
"Uncle","0.001953125"
"Noontide","0.001953125"
"Pretty Jo","0.015625"
"Bull Lea","0.009765625"
"Bull Dog","0.0087890625"
"Rose Leaves","0.0048828125"
"Ballot","0.001953125"
"Cerito","0.0009765625"
"Colonial","0.001953125"
"Trenton","0.001953125"
"Thankful Blossom","0.0009765625"
"Fib","0.0078125"
"Westy Hogan","0.00390625"
"Dick Finnell","0.001953125"
"King Eric","0.0009765625"
"Tea's Over","0.0009765625"
"Carrie Jones","0.001953125"
"Requital","0.0009765625"
"Intermission","0.0009765625"
"Hyperbole","0.00390625"
"Jack Atkin","0.001953125"
"Sain","0.0009765625"
"El Salado","0.0009765625"
"Land League","0.001953125"
"Combine","0.0009765625"
"Gulf Stream","0.015625"
"Hyperion","0.076171875"
"Tide-way","0.0078125"
"Fairway","0.005859375"
"Drift","0.00390625"
"Santa Cruz","0.001953125"
"Neil Gow","0.0009765625"
"Santa Brigida","0.0009765625"
"Mignon","0.015625"
"Fox Cub","0.0078125"
"Foxhunter","0.00390625"
"Foxlaw","0.001953125"
"Son-in-Law","0.01171875"
"Alope","0.0009765625"
"Trimestral","0.001953125"
"William the Third","0.0009765625"
"Mistrella","0.0009765625"
"Dorina","0.00390625"
"La Farina","0.005859375"
"Sans Souci","0.00390625"
"Malatesta","0.0029296875"
"Dora Agnes","0.001953125"
"D'Amour","0.0009765625"
"Mi Condesa","0.0078125"
"Barranquero","0.00390625"
"Verdun","0.001953125"
"Vellena","0.0009765625"
"Barandilla","0.001953125"
"Sardanapale","0.0029296875"
"Boudra","0.0009765625"
"Pethy","0.00390625"
"Tiny","0.001953125"
"Jardy","0.0009765625"
"La Nenita","0.0009765625"
"La Pinguina","0.001953125"
"Calepino","0.0009765625"
"Cherette","0.0009765625"
"Hillary","0.015625"
"Khaled","0.0078125"
"Eclair","0.0078125"
"Ethnarch","0.00390625"
"Karenza","0.001953125"
"Black Ray","0.0048828125"
"Black Jester","0.001953125"
"Lady Brilliant","0.001953125"
"Snow Bunny","0.0078125"
"Boswell","0.00390625"
"Bosworth","0.005859375"
"Flying Gal","0.001953125"
"Filante","0.0009765625"
"La Rose","0.00390625"
"Jacopo","0.001953125"
"Sansovino","0.0107421875"
"La Rambla","0.001953125"
"La Rablee","0.0009765625"
"Dowager","0.015625"
"Free France","0.0078125"
"La France","0.00390625"
"Flambette","0.00390625"
"Durbar","0.0068359375"
"La Flambee","0.001953125"
"Marcellina","0.0078125"
"Figaro","0.00390625"
"Colorado","0.00390625"
"Canyon","0.001953125"
"Tillywhim","0.001953125"
"Lily Rose","0.0009765625"
"Belle Mere","0.00390625"
"Dark Ronald","0.0048828125"
"Mother in Law","0.00390625"
"Cinna","0.001953125"
"Baroness La Fleche","0.0009765625"
"Love Wisely","0.0048828125"
"Eryholme","0.0048828125"
"Satirical","0.0068359375"
"Simona","0.00390625"
"The Sailor Prince","0.00390625"
"Saluda","0.00390625"
"Sister Sarah","0.046875"
"Abbots Trace","0.0234375"
"Tracery","0.017578125"
"Topiary","0.0078125"
"Abbots Anne","0.01171875"
"Right-away","0.005859375"
"Sister Lumley","0.005859375"
"Sarita","0.0234375"
"Molly Desmond","0.0126953125"
"Pretty Polly","0.005859375"
"Native Dancer","0.0703125"
"Polynesian","0.03515625"
"Unbreakable","0.017578125"
"Sickle","0.0087890625"
"Blue Glass","0.0087890625"
"Prince Palatine","0.0048828125"
"Hour Glass","0.00390625"
"Black Polly","0.017578125"
"Polymelian","0.0087890625"
"Pasquita","0.00390625"
"Black Queen","0.0087890625"
"Pompey","0.005859375"
"Black Maria","0.00390625"
"Geisha","0.03515625"
"Discovery","0.021484375"
"Display","0.0107421875"
"Cicuta","0.0048828125"
"Ariadne","0.0107421875"
"Light Brigade","0.0048828125"
"Adrienne","0.0048828125"
"Miyako","0.017578125"
"John P. Grier","0.0126953125"
"Wonder","0.005859375"
"La Chica","0.0107421875"
"La Grisette","0.0048828125"
"Chop Chop","0.015625"
"Flares","0.0078125"
"Gallant Fox","0.00390625"
"Marguerite","0.001953125"
"Celt","0.0009765625"
"Fairy Ray","0.0009765625"
"Flambino","0.00390625"
"Wrack","0.001953125"
"Samphire","0.0009765625"
"Sceptical","0.0078125"
"Buchan","0.00390625"
"Clodagh","0.00390625"
"Tredennis","0.0029296875"
"Kendal","0.001953125"
"St. Marguerite","0.0009765625"
"Clare","0.001953125"
"Sheila","0.0009765625"
"Victoriana","0.015625"
"Windfields","0.0078125"
"Bunty Lawless","0.00390625"
"Ladder","0.001953125"
"Ladkin","0.0009765625"
"Panoply","0.0009765625"
"Mintwina","0.001953125"
"Mint Briar","0.0009765625"
"Edwina","0.0009765625"
"Nandi","0.00390625"
"Golden Feast","0.001953125"
"Golden Sun","0.0009765625"
"Mi-Careme","0.0009765625"
"Iribelle","0.0078125"
"Osiris","0.00390625"
"Papyrus","0.00390625"
"Miss Matty","0.001953125"
"Most Beautiful","0.001953125"
"Great Sport","0.0009765625"
"Rayon","0.0009765625"
"Belmona","0.00390625"
"King James","0.001953125"
"Plaudit","0.0009765625"
"Unsightly","0.0009765625"
"Belmon","0.001953125"
"Superman","0.0009765625"
"Bellamia","0.0009765625"
"Black Duchess","0.0009765625"
"Isoletta","0.0009765625"
"Isabel","0.0009765625"
"Rosalys","0.0009765625"
"Roquebrune","0.0029296875"
"Orme","0.001953125"
"Plaisanterie","0.001953125"
"Wisdom","0.0009765625"
"Vanish","0.0009765625"
"St. Honorat","0.0009765625"
"Lady Lumley","0.0009765625"
"Isinglass","0.0048828125"
"La Fleche","0.0029296875"
"L'Abbesse de Jouarre","0.0009765625"
"Admiration","0.0009765625"
"Tourbillon","0.021484375"
"Ksar","0.0126953125"
"Bruleur","0.005859375"
"Chouberski","0.0029296875"
"Gardefeu","0.0009765625"
"Campanule","0.0009765625"
"Basse Terre","0.001953125"
"Omnium","0.0029296875"
"Bijou","0.0009765625"
"Kizil Kourgan","0.005859375"
"Upas","0.0009765625"
"Bluette","0.0009765625"
"Kasbah","0.001953125"
"Vigilant","0.0009765625"
"Katia","0.0009765625"
"Durban","0.0107421875"
"Armenia","0.001953125"
"Meddler","0.0009765625"
"Urania","0.0009765625"
"Banshee","0.0048828125"
"Irish Lad","0.001953125"
"Candlemas","0.0009765625"
"Arrowgrass","0.0009765625"
"Frizette","0.001953125"
"Ondulee","0.0009765625"
"Barcaldine","0.0009765625"
"Novitiate","0.0009765625"
"Peter","0.0009765625"
"Venus' Looking Glass","0.0009765625"
"War Admiral","0.015625"
"Spendthrift","0.0009765625"
"Cinderella","0.001953125"
"Bend Or","0.0009765625"
"Dame Masham","0.0009765625"
"Merry Hampton","0.0009765625"
"Mizpah","0.0009765625"
"Brushup","0.0078125"
"Bramble","0.0009765625"
"Roseville","0.0009765625"
"Pink Domino","0.00390625"
"Domino","0.0009765625"
"Belle Rose","0.0009765625"
"Annette K.","0.00390625"
"Harry of Hereford","0.001953125"
"Bathing Girl","0.0029296875"
"Baby League","0.015625"
"Bubbling Over","0.0078125"
"St.Angelo","0.0009765625"
"Fota","0.0009765625"
"Beaming Beauty","0.00390625"
"Bellisario","0.001953125"
"Hippodrome","0.0009765625"
"Biturica","0.0009765625"
"La Troienne","0.0078125"
"Helene de Troie","0.00390625"
"Helicon","0.00390625"
"Vain Duchess","0.001953125"
"Lady of Pedigree","0.001953125"
"St. Denis","0.0009765625"
"Doxa","0.0009765625"
"Alibhai","0.015625"
"Teresina","0.0078125"
"Blue Tit","0.00390625"
"Wildfowler","0.001953125"
"Tragedy","0.0009765625"
"Petit Bleu","0.001953125"
"Eager","0.0009765625"
"Letterewe","0.0009765625"
"Koubis","0.015625"
"Brown Biscuit","0.0078125"
"Sir Andrew","0.00390625"
"Gravitate","0.001953125"
"Rock View","0.0009765625"
"Lady Carnot","0.0009765625"
"Swing On","0.00390625"
"Balance","0.001953125"
"King Dorsett","0.015625"
"Brown King","0.0078125"
"Nid d'Or","0.00390625"
"Faucheur","0.001953125"
"Perth","0.001953125"
"Fourragere","0.0009765625"
"Nid de Pie","0.001953125"
"Ossian","0.0009765625"
"La Pie au Nid","0.0009765625"
"Croacia","0.00390625"
"Marte","0.001953125"
"Huri","0.0009765625"
"Tunica","0.001953125"
"Gay Hermit","0.0009765625"
"Olimpiada","0.0009765625"
"Jewell Dorsett","0.0078125"
"Cohort","0.00390625"
"Grand Parade","0.001953125"
"Orby","0.0009765625"
"Grand Geraldine","0.0009765625"
"Tetrabbazia","0.001953125"
"Abbazia","0.0009765625"
"Michigan Girl","0.00390625"
"Rire aux Larmes","0.001953125"
"Weeping Willow","0.0009765625"
"Omnipotent","0.001953125"
"Hilarious","0.0009765625"
"Anna L Daley","0.0009765625"
"Hianne","0.015625"
"Jack High","0.0078125"
"Disguise","0.0009765625"
"Curiosity","0.0009765625"
"Priscilla","0.00390625"
"Star Shoot","0.001953125"
"Astrology","0.0009765625"
"Yankee Sister","0.001953125"
"Yankee","0.0009765625"
"Sister Cheerful","0.0009765625"
"Tatanne","0.0078125"
"St. James","0.00390625"
"Ambassador","0.001953125"
"Excellenza","0.0009765625"
"Bobolink","0.001953125"
"Willonyx","0.0009765625"
"Chelandry","0.0009765625"
"Titanite","0.00390625"
"Prestige","0.0009765625"
"Gemma","0.0009765625"
"Saint Astra","0.001953125"
"Ladas","0.0009765625"
"Saint Celestra","0.0009765625"
"Nasrullah","0.0283203125"
"Spring Run","0.015625"
"Menow","0.0078125"
"Alcibiades","0.00390625"
"Supremus","0.001953125"
"Mandy Hamilton","0.0009765625"
"Regal Roman","0.001953125"
"Lady Cicero","0.0009765625"
"Boola Brook","0.0078125"
"Brookdale","0.00390625"
"Sweepaway","0.001953125"
"Wild Mint","0.0009765625"
"Wild Risk","0.015625"
"Rialto","0.0087890625"
"Satiety","0.0009765625"
"Chaff","0.0009765625"
"La Grelee","0.00390625"
"Grignousse","0.001953125"
"Kilglass","0.0009765625"
"Simper","0.0009765625"
"Wild Violet","0.0078125"
"Wood Violet","0.00390625"
"Pervencheres","0.001953125"
"Maboul","0.0009765625"
"Poet's Star","0.0009765625"
"Aimee","0.015625"
"Owen Tudor","0.01953125"
"Mary Tudor","0.009765625"
"Anna Bolena","0.0048828125"
"Sansonnet","0.01953125"
"Lady Juror","0.01171875"
"Emali","0.0078125"
"Umidwar","0.00390625"
"Uganda","0.001953125"
"Bridaine","0.0009765625"
"Hush","0.0009765625"
"Vandale","0.015625"
"Plassy","0.0078125"
"Pladda","0.00390625"
"Rothesay Bay","0.001953125"
"Vanille","0.0078125"
"Le Roi Soleil","0.0009765625"
"Sanctimony","0.0009765625"
"Parisina","0.0009765625"
"Vaya","0.00390625"
"Beppo","0.001953125"
"Pitti","0.0009765625"
"Waterhen","0.001953125"
"Gipsy Queen","0.0009765625"
"Flagette","0.015625"
"Escamillo","0.0078125"
"Firdaussi","0.0078125"
"Brownhylda","0.00390625"
"Stedfast","0.001953125"
"Valkyrie","0.001953125"
"Estoril","0.00390625"
"Appleby","0.001953125"
"Pommern","0.0009765625"
"Birdswing","0.0009765625"
"Fidgette","0.0078125"
"Boxeuse","0.00390625"
"Spicebox","0.001953125"
"Spion Kop","0.0009765625"
"Sally Lunn","0.0009765625"
"Raise a Native","0.015625"
"Raise You","0.0078125"
"Case Ace","0.00390625"
"Sweetheart","0.001953125"
"Humanity","0.0009765625"
"Lady Glory","0.00390625"
"American Flag","0.001953125"
"Beloved","0.001953125"
"Bill and Coo","0.0009765625"
"Noblesse","0.015625"
"Mossborough","0.0078125"
"All Moonshine","0.00390625"
"Bobsleigh","0.001953125"
"Toboggan","0.0009765625"
"Duke's Delight","0.0078125"
"His Grace","0.00390625"
"Early Light","0.00390625"
"Easton","0.001953125"
"Dark Legend","0.0009765625"
"Phaona","0.0009765625"
"Sun Mist","0.001953125"
"Soldennis","0.0009765625"
"Silver Mist","0.0009765625"
"Klairon","0.015625"
"Clarion","0.0078125"
"Djebel","0.0126953125"
"Loika","0.005859375"
"Gay Crusader","0.0048828125"
"Coeur a Coeur","0.0029296875"
"Columba","0.00390625"
"Gay Bird","0.001953125"
"Popinjay","0.0009765625"
"Kalmia","0.0078125"
"Kantar","0.00390625"
"Alcantara","0.001953125"
"Toison d'or","0.0009765625"
"Karabe","0.001953125"
"Kizil Sou","0.0009765625"
"Flute Enchantee","0.015625"
"Cranach","0.0078125"
"Coronach","0.00390625"
"Hurry On","0.00390625"
"Marcovil","0.001953125"
"Tout Suite","0.001953125"
"Wet Kiss","0.001953125"
"Soligena","0.0009765625"
"Reine Isaure","0.00390625"
"Oriane","0.001953125"
"Reine Mab","0.0009765625"
"Montagnana","0.0078125"
"Brantome","0.0048828125"
"Vitamine","0.001953125"
"Clarissimus","0.001953125"
"Viridiflora","0.0009765625"
"Mauretania","0.00390625"
"Lady Maureen","0.001953125"
"Riverman","0.015625"
"Never Bend","0.0078125"
"Lalun","0.00390625"
"Djeddah","0.001953125"
"Djezima","0.0009765625"
"Be Faithful","0.001953125"
"Bimelech","0.0009765625"
"Bloodroot","0.0009765625"
"River Lady","0.0078125"
"Prince John","0.00390625"
"Princequillo","0.009765625"
"Prince Rose","0.005859375"
"Cosquilla","0.0048828125"
"Not Afraid","0.001953125"
"Count Fleet","0.0009765625"
"Nile Lily","0.00390625"
"Roman","0.001953125"
"Buckup","0.0009765625"
"Azalea","0.001953125"
"Coquelicot","0.0009765625"
"Saratoga","0.015625"
"スノッブ","0.0078125"
"Mourne","0.00390625"
"Vieux Manoir","0.001953125"
"Vieille Maison","0.0009765625"
"Ballynash","0.001953125"
"Ballywellbroke","0.0009765625"
"Senones","0.00390625"
"Prince Bio","0.001953125"
"Biologie","0.0009765625"
"Sif","0.001953125"
"Suavita","0.0009765625"
"Sariegail","0.0078125"
"Hill Gail","0.00390625"
"Jane Gail","0.001953125"
"Lady Higloss","0.0009765625"
"Sarie","0.00390625"
"Gold Mary","0.001953125"
"Dalmary","0.0009765625"
"Bold Ruler","0.015625"
"Miss Disco","0.0078125"
"Outdone","0.00390625"
"Cleopatra","0.0009765625"
"Sweep Out","0.001953125"
"Sweep On","0.0009765625"
"Dugout","0.0009765625"
"Misty Morn","0.015625"
"Rose Prince","0.001953125"
"Eglantine","0.0009765625"
"Indolence","0.001953125"
"Barrier","0.0009765625"
"Quick Thought","0.001953125"
"Mindful","0.0009765625"
"Grey Flight","0.0078125"
"Planetoid","0.00390625"
"Ariel","0.001953125"
"Eternal","0.0009765625"
"Adana","0.0009765625"
"High Treason","0.015625"
"Court Martial","0.0078125"
"Fair Trial","0.00390625"
"Instantaneous","0.00390625"
"Picture","0.001953125"
"Plymstock","0.0009765625"
"Eastern Grandeur","0.0078125"
"Gold Bridge","0.00390625"
"Golden Boss","0.001953125"
"The Boss","0.0009765625"
"Golden Hen","0.0009765625"
"Flying Diadem","0.001953125"
"Diadumenos","0.0009765625"
"Flying Bridge","0.0009765625"
"China Maiden","0.00390625"
"Tai-Yang","0.001953125"
"Soubriquet","0.0009765625"
"Bibi Sahiba","0.001953125"
"Becti","0.0009765625"
"Damasi","0.015625"
"Gay Laura","0.0009765625"
"Ballantrae","0.0009765625"
"Monrovia","0.0078125"
"Pharis","0.00390625"
"Carissima","0.001953125"
"Casquetts","0.0009765625"
"Geranium","0.00390625"
"Sanaa","0.001953125"
"Asterus","0.0009765625"
"Deasy","0.0009765625"
"Queen Elizabeth","0.001953125"
"Wargrave","0.0009765625"
"New Guinea","0.0009765625"
"See Saw","0.0009765625"
"Doncaster","0.0009765625"
"Douranee","0.0009765625"
"Darkie","0.0009765625"
"Matchmaker","0.0009765625"
"Be Cannie","0.0009765625"
"Amphion","0.0009765625"
"Sierra","0.0009765625"
"Americus","0.0009765625"
"Palotta","0.0009765625"
"Rare Perfume","0.015625"
"Eight Thirty","0.0078125"
"Pilate","0.00390625"
"Friar Rock","0.001953125"
"Dinner Time","0.00390625"
"Seaplane","0.001953125"
"Fragrance","0.0078125"
